Poem Name,Poem Link
To Francisco X. Alarcón (1954–2016),https://poets.org/poem/francisco-x-alarcon-1954-2016
A New Year’s Greeting to a College Senior,https://poets.org/poem/new-years-greeting-college-senior
In Time of Drouth,https://poets.org/poem/time-drouth
attention as a form of ethics [excerpt],https://poets.org/poem/attention-form-ethics-excerpt
Fingernails,https://poets.org/poem/fingernails
The Spring in the Pantry,https://poets.org/poem/spring-pantry
Poem with No Children In It,https://poets.org/poem/poem-no-children-it
Life and Art,https://poets.org/poem/life-and-art
The Englishman's Complaint,https://poets.org/poem/englishmans-complaint
Dumb-Bells,https://poets.org/poem/dumb-bells
Through Time and Bitter Distance,https://poets.org/poem/through-time-and-bitter-distance
How Music Stays in the Body,https://poets.org/poem/how-music-stays-body
Flight,https://poets.org/poem/flight-4
The Birds Outside My Window Sing During a Pandemic,https://poets.org/poem/birds-outside-my-window-sing-during-pandemic
My California,https://poets.org/poem/my-california
A Psyche of Spring,https://poets.org/poem/psyche-spring
Eternity,https://poets.org/poem/eternity-1
Possession,https://poets.org/poem/possession-0
To a Great Lady in My Small House,https://poets.org/poem/great-lady-my-small-house
Melody,https://poets.org/poem/melody
The Lover,https://poets.org/poem/lover-1
Tropic Winter,https://poets.org/poem/tropic-winter
Rainy Twilight,https://poets.org/poem/rainy-twilight
Militants to Certain Other Women,https://poets.org/poem/militants-certain-other-women-0
Thoughts in Jail,https://poets.org/poem/thoughts-jail
In the Heart of a Rose,https://poets.org/poem/heart-rose
Harvest Moon,https://poets.org/poem/harvest-moon-0
Pietà,https://poets.org/poem/pieta-1
The Death of Columbine,https://poets.org/poem/death-columbine
Our Singing Strength,https://poets.org/poem/our-singing-strength
Lily Lee,https://poets.org/poem/lily-lee
Geometry,https://poets.org/poem/geometry
The Murderess,https://poets.org/poem/murderess
The Seasons Moralized,https://poets.org/poem/seasons-moralized
Darkness,https://poets.org/poem/darkness-2
Pictures of Memory,https://poets.org/poem/pictures-memory
Sketches of American History,https://poets.org/poem/sketches-american-history
Supplication,https://poets.org/poem/supplication
Street Light,https://poets.org/poem/street-light
Rain Music,https://poets.org/poem/rain-music
The Road at My Door,https://poets.org/poem/road-my-door
Youth and Age,https://poets.org/poem/youth-and-age
The Kitchen Chimney,https://poets.org/poem/kitchen-chimney
Flute Song,https://poets.org/poem/flute-song
The Last Word,https://poets.org/poem/last-word
Holy Satyr,https://poets.org/poem/holy-satyr
Three Friends,https://poets.org/poem/three-friends
October Evening,https://poets.org/poem/october-evening
Practical People,https://poets.org/poem/practical-people
The Window Just Over the Street,https://poets.org/poem/window-just-over-street
Viennese Waltz,https://poets.org/poem/viennese-waltz
Moonlight,https://poets.org/poem/moonlight-0
Mood,https://poets.org/poem/mood-0
New Year’s Verses,https://poets.org/poem/new-years-verses
Manhattan City,https://poets.org/poem/manhattan-city
Before Sunrise,https://poets.org/poem/sunrise-0
Margrethe,https://poets.org/poem/margrethe
The Debtor,https://poets.org/poem/debtor
A Memorial,https://poets.org/poem/memorial
The Prophecy of King Tammany,https://poets.org/poem/prophecy-king-tammany
Midwife Cat,https://poets.org/poem/midwife-cat
Travelling Storm,https://poets.org/poem/travelling-storm
The Onset,https://poets.org/poem/onset
The Famous Tay Whale,https://poets.org/poem/famous-tay-whale
To Lord Cornwallis,https://poets.org/poem/lord-cornwallis
Grace,https://poets.org/poem/grace-2
The Tay Bridge Disaster,https://poets.org/poem/tay-bridge-disaster
Childhood Memories,https://poets.org/poem/childhood-memories
Twilight,https://poets.org/poem/twilight-0
ars pasifika,https://poets.org/poem/ars-pasifika
To One of the Brave,https://poets.org/poem/one-brave
Spring Thunder,https://poets.org/poem/spring-thunder
Star of Ethiopia,https://poets.org/poem/star-ethiopia
A New-York Tory,https://poets.org/poem/new-york-tory
One Who Rejected Christ,https://poets.org/poem/one-who-rejected-christ
The Ruins of Bam,https://poets.org/poem/ruins-bam
Two Points of View,https://poets.org/poem/two-points-view
Hangul Abecedarian,https://poets.org/poem/hangul-abecedarian
Dunbar,https://poets.org/poem/dunbar
Oblivion,https://poets.org/poem/oblivion
From “Giornata: On Faith”,https://poets.org/poem/giornata-faith
A Painter’s Thoughts,https://poets.org/poem/painters-thoughts
An Indian Love Song,https://poets.org/poem/indian-love-song
The British Prison Ship,https://poets.org/poem/british-prison-ship
On the Death of Captain Nicholas Biddle,https://poets.org/poem/death-captain-nicholas-biddle
Dawn,https://poets.org/poem/dawn-6
Purple,https://poets.org/poem/purple
Sunset,https://poets.org/poem/sunset-1
The Ingrate,https://poets.org/poem/ingrate
Dejection: An Ode,https://poets.org/poem/dejection-ode
May Day,https://poets.org/poem/may-day-1
May-Day,https://poets.org/poem/may-day-0
The Fugitive’s Wife,https://poets.org/poem/fugitives-wife
Flower Song / Flor y Canto / In Xochitl In Cuicatl,https://poets.org/poem/flower-song-flor-y-canto-xochitl-cuicatl
The House Was Quiet and The World Was Calm,https://poets.org/poem/house-was-quiet-and-world-was-calm
I Will Sing You One-O,https://poets.org/poem/i-will-sing-you-one-o
Morning,https://poets.org/poem/morning-2
Noonday Grace,https://poets.org/poem/noonday-grace
The Swimmer,https://poets.org/poem/swimmer
Rain,https://poets.org/poem/rain-4
Sadness,https://poets.org/poem/sadness
Conscience,https://poets.org/poem/conscience-0
Bones,https://poets.org/poem/bones
Pool,https://poets.org/poem/pool-0
Initials,https://poets.org/poem/initials
Requiescat in Pace,https://poets.org/poem/requiescat-pace
Doubt and Love,https://poets.org/poem/doubt-and-love
Bells for John Whiteside’s Daughter,https://poets.org/poem/bells-john-whitesides-daughter
Sickness,https://poets.org/poem/sickness
Here Lies a Lady,https://poets.org/poem/here-lies-lady
The West Country,https://poets.org/poem/west-country
Telling Fortunes,https://poets.org/poem/telling-fortunes
Ever Faithful to You,https://poets.org/poem/ever-faithful-you
A Dedication,https://poets.org/poem/dedication
Dust,https://poets.org/poem/dust-1
Aunt Jane Allen,https://poets.org/poem/aunt-jane-allen
Susan B. Anthony,https://poets.org/poem/susan-b-anthony
The Empty Cup,https://poets.org/poem/empty-cup
A Brook in the City,https://poets.org/poem/brook-city
When I Am Asked,https://poets.org/poem/when-i-am-asked
Prayer,https://poets.org/poem/prayer-14
Third Georgic [Excerpt],https://poets.org/poem/third-georgic-excerpt
Autumn,https://poets.org/poem/autumn-11
The Sea Marke,https://poets.org/poem/sea-marke
A Song,https://poets.org/poem/song-15
Fragment,https://poets.org/poem/fragment-2
Advice to the Girls,https://poets.org/poem/advice-girls
To A New Dawning,https://poets.org/poem/new-dawning
Journey,https://poets.org/poem/journey-0
Sage #3,https://poets.org/poem/sage-3
The Revel,https://poets.org/poem/revel
Again Later,https://poets.org/poem/again-later
Aunt Hannah Jackson,https://poets.org/poem/aunt-hannah-jackson
Tired,https://poets.org/poem/tired
有 識: Have Knowledge,https://poets.org/poem/you-shi-have-knowledge
Poem,https://poets.org/poem/poem-23
To Solitude,https://poets.org/poem/solitude-0
The Country Printer,https://poets.org/poem/country-printer
"The Indian Student, or Force of Nature",https://poets.org/poem/indian-student-or-force-nature
The Dying Indian,https://poets.org/poem/dying-indian
Stanzas Occasioned by the Ruins of a Country Inn,https://poets.org/poem/stanzas-occasioned-ruins-country-inn
Salutations to a Mouse,https://poets.org/poem/salutations-mouse
Local Boys and Girls Small Town Stuff,https://poets.org/poem/local-boys-and-girls-small-town-stuff
Yesterday and To-morrow,https://poets.org/poem/yesterday-and-morrow
The Republican Genius of Europe,https://poets.org/poem/republican-genius-europe
Addressed,https://poets.org/poem/addressed
A Wyandot Cradle Song,https://poets.org/poem/wyandot-cradle-song
A Mojave Lullaby,https://poets.org/poem/mojave-lullaby
The Old Suffragist,https://poets.org/poem/old-suffragist
An Old Portrait,https://poets.org/poem/old-portrait
Tasting the Earth,https://poets.org/poem/tasting-earth
Voices of the Dusk,https://poets.org/poem/voices-dusk
Your Soul and Mine,https://poets.org/poem/your-soul-and-mine
The Bay Fight,https://poets.org/poem/bay-fight
The Battle Summers,https://poets.org/poem/battle-summers
A Mother to the War-Makers,https://poets.org/poem/mother-war-makers
Reveille,https://poets.org/poem/reveille
Gathering Leaves,https://poets.org/poem/gathering-leaves
Geodes,https://poets.org/poem/geodes
Palimpsest,https://poets.org/poem/palimpsest
After the Rain,https://poets.org/poem/after-rain
The Sea-Side Cave,https://poets.org/poem/sea-side-cave
Suspiria Noctis,https://poets.org/poem/suspiria-noctis
May,https://poets.org/poem/may-1
Dawn,https://poets.org/poem/dawn-5
Submerged,https://poets.org/poem/submerged
Thaw,https://poets.org/poem/thaw-1
Electricity,https://poets.org/poem/electricity-0
Blue-Butterfly Day,https://poets.org/poem/blue-butterfly-day
Train Window,https://poets.org/poem/train-window
Lightning,https://poets.org/poem/lightning
Veils,https://poets.org/poem/veils
Wings of Return,https://poets.org/poem/wings-return
The End of a Nation,https://poets.org/poem/end-nation
"The Adventures of Simon Swaugum, a Village Merchant",https://poets.org/poem/adventures-simon-swaugum-village-merchant
The Bay Islet,https://poets.org/poem/bay-islet
The Humble-Bee,https://poets.org/poem/humble-bee
The Way through the Woods,https://poets.org/poem/way-through-woods
Lord Dunmore's Petition To The Legislature Of Virginia,https://poets.org/poem/lord-dunmores-petition-legislature-virginia
On the Universality and Other Attributes of the God of Nature,https://poets.org/poem/universality-and-other-attributes-god-nature
Wild Duck,https://poets.org/poem/wild-duck
Jaguar,https://poets.org/poem/jaguar
Morning,https://poets.org/poem/morning-1
A Golden Day,https://poets.org/poem/golden-day
from New English Canaan [The Songe],https://poets.org/poem/new-english-canaan-songe
from New English Canaan [The Poem],https://poets.org/poem/new-english-canaan-poem
from New English Canaan [New Canaans Genivs: Epilogvs],https://poets.org/poem/new-english-canaan-new-canaans-genivs-epilogvs
from New English Canaan [The Authors Prologue],https://poets.org/poem/new-english-canaan-authors-prologue
My Eighteen-Month-Old Daughter Talks to the Rain as the Amazon Burns,https://poets.org/poem/my-eighteen-month-old-daughter-talks-rain-amazon-burns
On Growth,https://poets.org/poem/growth
You Rode a Loop,https://poets.org/poem/you-rode-loop
Hermonax,https://poets.org/poem/hermonax
The Vernal Ague,https://poets.org/poem/vernal-ague
"To Mr. Blanchard, the Celebrated Aeronaut",https://poets.org/poem/mr-blanchard-celebrated-aeronaut
To The Memory Of The Brave Americans,https://poets.org/poem/memory-brave-americans
On Retirement,https://poets.org/poem/retirement
Assurance,https://poets.org/poem/assurance
Lethe,https://poets.org/poem/lethe
You Are Who I Love,https://poets.org/poem/you-are-who-i-love
"On a Honey Bee, Drinking from a Glass of Wine, and Drowned Therein",https://poets.org/poem/honey-bee-drinking-glass-wine-and-drowned-therein
On The Death Of Dr. Benjamin Franklin,https://poets.org/poem/death-dr-benjamin-franklin
My Hermitage,https://poets.org/poem/my-hermitage
The Call of the Wild,https://poets.org/poem/call-wild
The Vanity of Existence,https://poets.org/poem/vanity-existence
"Winter Term XV, from Underworld Lit",https://poets.org/poem/winter-term-xv-underworld-lit
Spring in Tulwa Thlocco,https://poets.org/poem/spring-tulwa-thlocco
Neversink,https://poets.org/poem/neversink
On the Religion of Nature,https://poets.org/poem/religion-nature
From A Book of Hours,https://poets.org/poem/book-hours
The Indian Burying Ground,https://poets.org/poem/indian-burying-ground
The American Soldier,https://poets.org/poem/american-soldier
"Home, Sweet Home",https://poets.org/poem/home-sweet-home
Renewal of Strength,https://poets.org/poem/renewal-strength
"Louisa County Patrol Claims, 1770–1863",https://poets.org/poem/louisa-county-patrol-claims-1770-1863
When My Soul Findeth Wings,https://poets.org/poem/when-my-soul-findeth-wings
"Ode to Stephen Dowling Bots, Dec’d.",https://poets.org/poem/ode-stephen-dowling-bots-decd
"Jeffery, or, the Solder’s Progress",https://poets.org/poem/jeffery-or-solders-progress
Complaint of El Río Grande,https://poets.org/poem/complaint-el-rio-grande
To Sir Toby,https://poets.org/poem/sir-toby
Pestilence,https://poets.org/poem/pestilence
The Aged Pilot Man,https://poets.org/poem/aged-pilot-man
A Wave,https://poets.org/poem/wave-1
Helen Speaks,https://poets.org/poem/helen-speaks
Canción,https://poets.org/poem/cancion
Blind Fish,https://poets.org/poem/blind-fish
Nighthawks,https://poets.org/poem/nighthawks
The Leopard,https://poets.org/poem/leopard-0
Ode to Fat,https://poets.org/poem/ode-fat
Roses,https://poets.org/poem/roses
Same as It Ever Was,https://poets.org/poem/same-it-ever-was
Equivalences,https://poets.org/poem/equivalences
Intimacy in Discourse: A Comedy in Three Movements,https://poets.org/poem/intimacy-discourse-comedy-three-movements
"El Arpa, a Mexican Lynching, No. 53",https://poets.org/poem/el-arpa-mexican-lynching-no-53
"Artifacts on a Hanging Tree, Goliad, Texas (a series of 70 Mexican Lynchings, 1857)",https://poets.org/poem/artifacts-hanging-tree-goliad-texas-series-70-mexican-lynchings-1857
It Was the Animals,https://poets.org/poem/it-was-animals
Ink-Light,https://poets.org/poem/ink-light
Self-Portrait in the Time of Disaster,https://poets.org/poem/self-portrait-time-disaster
Armature,https://poets.org/poem/armature
Self-Portrait in the Year of the Dog,https://poets.org/poem/self-portrait-year-dog
O,https://poets.org/poem/o-0
I Looked on My Right Hand and Beheld,https://poets.org/poem/i-looked-my-right-hand-and-beheld
Struggle Itself,https://poets.org/poem/struggle-itself
This Morning,https://poets.org/poem/morning-0
All I Can Have are Field Recordings of the Field,https://poets.org/poem/all-i-can-have-are-field-recordings-field
(disambiguation of miriam),https://poets.org/poem/disambiguation-miriam
VI—The Stare’s Nest By My Window,https://poets.org/poem/vi-stares-nest-my-window
Quelly Looks up From the Ground,https://poets.org/poem/quelly-looks-ground
The Picnic by the Ocean,https://poets.org/poem/picnic-ocean
Wrong Things,https://poets.org/poem/wrong-things
The Vale of Malevolent Volume,https://poets.org/poem/vale-malevolent-volume
Church for the Disliked,https://poets.org/poem/church-disliked
River Sonnet,https://poets.org/poem/river-sonnet
Manhattan is a Lenape Word,https://poets.org/poem/manhattan-lenape-word
Hyperacusis,https://poets.org/poem/hyperacusis
Testimony: 1968,https://poets.org/poem/testimony-1968
Social Distancing,https://poets.org/poem/social-distancing
"In Pine, Arizona",https://poets.org/poem/pine-arizona
We Two,https://poets.org/poem/we-two
Two,https://poets.org/poem/two-0
Waiting for a Number,https://poets.org/poem/waiting-number
Now He’s an Etching,https://poets.org/poem/now-hes-etching
Green Flame,https://poets.org/poem/green-flame
On Doubt and Bad Reviews,https://poets.org/poem/doubt-and-bad-reviews
Wonder,https://poets.org/poem/wonder
Monotone,https://poets.org/poem/monotone
The Rainbow,https://poets.org/poem/rainbow
Beggar,https://poets.org/poem/beggar
Ghazal !يا لطيف (Ya Lateef!),https://poets.org/poem/ghazal-ya-ltyf-ya-lateef
The Way We Love Something Small,https://poets.org/poem/way-we-love-something-small
Big with Dawn,https://poets.org/poem/big-dawn
In April,https://poets.org/poem/april-4
Heritage Emissary,https://poets.org/poem/heritage-emissary
"Aerial, Wild Pine",https://poets.org/poem/aerial-wild-pine
Words for Departure,https://poets.org/poem/words-departure
"[When I come home they rush to me, the flies]",https://poets.org/poem/when-i-come-home-they-rush-me-flies
The Miracle,https://poets.org/poem/miracle-0
the pomegranate’s decimation,https://poets.org/poem/pomegranates-decimation
The Function of Humor in the Neighborhood,https://poets.org/poem/function-humor-neighborhood
Fool’s Gold,https://poets.org/poem/fools-gold
When White Hawks Come,https://poets.org/poem/when-white-hawks-come
Spring Morning,https://poets.org/poem/spring-morning-0
“You and I Are Disappearing”,https://poets.org/poem/you-and-i-are-disappearing
Free Labor,https://poets.org/poem/free-labor
The Contrast,https://poets.org/poem/contrast
An Epitaph for Little Children,https://poets.org/poem/epitaph-little-children
A Christmas Doll,https://poets.org/poem/christmas-doll
The Guides,https://poets.org/poem/guides
lake-loop,https://poets.org/poem/lake-loop
The Poem You’ve Been Waiting For,https://poets.org/poem/poem-youve-been-waiting-0
The Net,https://poets.org/poem/net
The Modern Woman to Her Lover,https://poets.org/poem/modern-woman-her-lover
A New Spinning Song,https://poets.org/poem/new-spinning-song
Do You Know,https://poets.org/poem/do-you-know
Why We Oppose Women Travelling in Railway Trains,https://poets.org/poem/why-we-oppose-women-travelling-railway-trains
Why We Oppose Pockets for Women,https://poets.org/poem/why-we-oppose-pockets-women
Our Own Twelve Anti-suffragist Reasons,https://poets.org/poem/our-own-twelve-anti-suffragist-reasons
Why We Oppose Votes for Men,https://poets.org/poem/why-we-oppose-votes-men
To The Times Editorials,https://poets.org/poem/times-editorials
Bliss Point or What Can Best Be Achieved by Cheese,https://poets.org/poem/bliss-point-or-what-can-best-be-achieved-cheese
"“Oh, That ‘Twere Possible!”",https://poets.org/poem/oh-twere-possible
Rabbit,https://poets.org/poem/rabbit
She Returns to the Water,https://poets.org/poem/she-returns-water
"Another Strange Land: Downpour off Cape Hatteras (March, 1864)",https://poets.org/poem/another-strange-land-downpour-cape-hatteras-march-1864
Partners,https://poets.org/poem/partners
Gold Mountain,https://poets.org/poem/gold-mountain
"Letter to My Great, Great Grandchild",https://poets.org/poem/letter-my-great-great-grandchild
Warning to Suffragists,https://poets.org/poem/warning-suffragists
The Protected Sex,https://poets.org/poem/protected-sex
The Woman of Charm,https://poets.org/poem/woman-charm
A Suggested Campaign Song,https://poets.org/poem/suggested-campaign-song
To President Wilson,https://poets.org/poem/president-wilson
Amanda’s Inventory,https://poets.org/poem/amandas-inventory
To the Critic,https://poets.org/poem/critic
The Telegrams,https://poets.org/poem/telegrams
Pardon,https://poets.org/poem/pardon
Parricide,https://poets.org/poem/parricide
Our Country,https://poets.org/poem/our-country
An Apology,https://poets.org/poem/apology-0
The Heart’s Astronomy,https://poets.org/poem/hearts-astronomy
What Governments Say to Women,https://poets.org/poem/what-governments-say-women
Sugar,https://poets.org/poem/sugar-0
What It Must Have Felt Like,https://poets.org/poem/what-it-must-have-felt
women’s voting rights at one hundred (but who’s counting?),https://poets.org/poem/womens-voting-rights-one-hundred-whos-counting
The Sound of Their Names,https://poets.org/poem/sound-their-names
"Girls On the Town, 1946",https://poets.org/poem/girls-town-1946
A Quest for Universal Suffrage,https://poets.org/poem/quest-universal-suffrage
One Vote,https://poets.org/poem/one-vote
Lines for the 19th Amendment Centennial,https://poets.org/poem/lines-19th-amendment-centennial
"That All, Everyone, Each in Being",https://poets.org/poem/all-everyone-each-being
Voting-Machine,https://poets.org/poem/voting-machine
Wild Horses,https://poets.org/poem/wild-horses
Vindication,https://poets.org/poem/vindication
Male Philosophy,https://poets.org/poem/male-philosophy
To Susan B. Anthony on her eightieth birthday,https://poets.org/poem/susan-b-anthony-her-eightieth-birthday
A Bridge on Account of Sex: A Trans Woman Speaks to Susan B. Anthony on the 100th Anniversary of the 19th Amendment,https://poets.org/poem/bridge-account-sex-trans-woman-speaks-susan-b-anthony-100th-anniversary-19th-amendment
Behind the Veil,https://poets.org/poem/behind-veil
Sonnet,https://poets.org/poem/sonnet-5
The Encounter with the Goddess,https://poets.org/poem/encounter-goddess
Representation,https://poets.org/poem/representation
The Revolt of Mother,https://poets.org/poem/revolt-mother
Lines to Mr. Bowdle of Ohio,https://poets.org/poem/lines-mr-bowdle-ohio
Our Idea of Nothing at All,https://poets.org/poem/our-idea-nothing-all
Introduction,https://poets.org/poem/introduction
Mother Mind,https://poets.org/poem/mother-mind
The 19th Amendment & My Mama,https://poets.org/poem/19th-amendment-my-mama
Bloom (II),https://poets.org/poem/bloom-ii
Migration,https://poets.org/poem/migration-1
Sybil,https://poets.org/poem/sybil
A Protest from Italy,https://poets.org/poem/protest-italy
For Who?,https://poets.org/poem/who-0
Driving to Work is a Spiritual Experience,https://poets.org/poem/driving-work-spiritual-experience
Knives Whistle,https://poets.org/poem/knives-whistle
A Miniature,https://poets.org/poem/miniature
[‘Twas the new moon!],https://poets.org/poem/twas-new-moon
"[Ah! the waving lespedeza,]",https://poets.org/poem/ah-waving-lespedeza
"[I come weary,]",https://poets.org/poem/i-come-weary
[A cloud of flowers!],https://poets.org/poem/cloud-flowers
[’Tis the first snow—],https://poets.org/poem/tis-first-snow
[An ancient pond!],https://poets.org/poem/ancient-pond
I Tried to Write a Poem Called “Imposter Syndrome” and Failed,https://poets.org/poem/i-tried-write-poem-called-imposter-syndrome-and-failed
OBIT [Frontal Lobe],https://poets.org/poem/obit-frontal-lobe
19th Amendment Ragtime Parade,https://poets.org/poem/19th-amendment-ragtime-parade
Meditation on the Veranda,https://poets.org/poem/meditation-veranda
At the End of the Endless Decade,https://poets.org/poem/end-endless-decade
