Poem Name,Poem Link
Cosmopolite,https://poets.org/poem/cosmopolite
Bogliasco,https://poets.org/poem/bogliasco
In Emily Dickinson’s Bedroom,https://poets.org/poem/emily-dickinsons-bedroom
There Is a Bird in My Mouth,https://poets.org/poem/there-bird-my-mouth
Saturn.1,https://poets.org/poem/saturn1
And the Sea,https://poets.org/poem/and-sea
Most Sweet It Is With Unuplifted Eyes,https://poets.org/poem/most-sweet-it-unuplifted-eyes
Nohemi — a Song for Paris,https://poets.org/poem/nohemi-song-paris
The Lighted Window,https://poets.org/poem/lighted-window
With My Brother,https://poets.org/poem/my-brother
Endtime,https://poets.org/poem/endtime
Sinking into the Leopard Pillow,https://poets.org/poem/sinking-leopard-pillow
A Nearly Perfect Morning,https://poets.org/poem/nearly-perfect-morning
A Yellow Leaf,https://poets.org/poem/yellow-leaf
I Am a Little World Made Cunningly (Holy Sonnet V),https://poets.org/poem/i-am-little-world-made-cunningly-holy-sonnet-v
Heavy Threads,https://poets.org/poem/heavy-threads
Paris Winter,https://poets.org/poem/paris-winter
Natural History,https://poets.org/poem/natural-history
Poet of an Ordinary Heartbreak,https://poets.org/poem/poet-ordinary-heartbreak
"Empty Ring, Nest Fire",https://poets.org/poem/empty-ring-nest-fire
Mist,https://poets.org/poem/mist
Forbearance,https://poets.org/poem/forbearance
Chess,https://poets.org/poem/chess
The Abasement of the Northmores,https://poets.org/poem/abasement-northmores
Thunderstorm Stack,https://poets.org/poem/thunderstorm-stack
Man in Flight,https://poets.org/poem/man-flight
Our Portrait Exceeds Us,https://poets.org/poem/our-portrait-exceeds-us
Autumn,https://poets.org/poem/autumn-4
Earth,https://poets.org/poem/earth
Compass,https://poets.org/poem/compass
Cream City/Doodooshabo’enaande Oodena,https://poets.org/poem/cream-citydoodooshaboenaande-oodena
The Exile,https://poets.org/poem/exile-1
Carrying Our Words,https://poets.org/poem/carrying-our-words
Morning Joy,https://poets.org/poem/morning-joy
The Needs of the Many,https://poets.org/poem/needs-many
My Dissent and My Love Are Woven Inside Me,https://poets.org/poem/my-dissent-and-my-love-are-woven-inside-me
Where the Use of Cannon Is Impractical,https://poets.org/poem/where-use-cannon-impractical
Passage,https://poets.org/poem/passage-1
Ceremonial,https://poets.org/poem/ceremonial
Altitude,https://poets.org/poem/altitude
Advice to a Blue-Bird,https://poets.org/poem/advice-blue-bird
Did You See the Sky,https://poets.org/poem/did-you-see-sky
Out from the Patches of Briars and Blackberries,https://poets.org/poem/out-patches-briars-and-blackberries
Poem,https://poets.org/poem/poem-18
After the Disaster,https://poets.org/poem/after-disaster
Children Walk on Chairs to Cross a Flooded Schoolyard,https://poets.org/poem/children-walk-chairs-cross-flooded-schoolyard
Hoar-Frost,https://poets.org/poem/hoar-frost
Garden Under Lightning,https://poets.org/poem/garden-under-lightning
First,https://poets.org/poem/first
"Unveiling, Wakefield",https://poets.org/poem/unveiling-wakefield
Death and the City,https://poets.org/poem/death-and-city
Dancer,https://poets.org/poem/dancer
Swimming,https://poets.org/poem/swimming
Cheerfulness Taught by Reason,https://poets.org/poem/cheerfulness-taught-reason
Tender Buttons [Suppose An Eyes],https://poets.org/poem/tender-buttons-suppose-eyes
Peaches,https://poets.org/poem/peaches
Last Advice,https://poets.org/poem/last-advice
Prayer,https://poets.org/poem/prayer-4
Haunted Sonnet,https://poets.org/poem/haunted-sonnet
Nomad,https://poets.org/poem/nomad
Passage,https://poets.org/poem/passage-0
The Universe,https://poets.org/poem/universe
Ode to an Encyclopedia,https://poets.org/poem/ode-encyclopedia
Portrait of A.,https://poets.org/poem/portrait-1
"Deer Ode, Tangled & Horned",https://poets.org/poem/deer-ode-tangled-horned
the night begins with sugar,https://poets.org/poem/night-begins-sugar
On Speaking Quietly with My Brother,https://poets.org/poem/speaking-quietly-my-brother
October,https://poets.org/poem/october-0
Aztec Mask,https://poets.org/poem/aztec-mask
Mask,https://poets.org/poem/mask
The Gift to Sing,https://poets.org/poem/gift-sing
Hurricane Song,https://poets.org/poem/hurricane-song
Daywork,https://poets.org/poem/daywork
Still Life with Antidepressants,https://poets.org/poem/still-life-antidepressants
Riding Alone for Thousands of Miles,https://poets.org/poem/riding-alone-thousands-miles
I Do,https://poets.org/poem/i-do
That Music Always Round Me,https://poets.org/poem/music-always-round-me
Geode,https://poets.org/poem/geode
Leviathan,https://poets.org/poem/leviathan-0
Twelve-Hour Shifts,https://poets.org/poem/twelve-hour-shifts
Sometimes the Way It Rains Reminds Me of You,https://poets.org/poem/sometimes-way-it-rains-reminds-me-you
The Woodlice,https://poets.org/poem/woodlice
Duval’s Birds,https://poets.org/poem/duvals-birds
Bioluminescence,https://poets.org/poem/bioluminescence
"I shall forget you presently, my dear (Sonnet IV)",https://poets.org/poem/i-shall-forget-you-presently-my-dear-sonnet-iv
"For the Blind Man in the Basilica di Santa Croce, Florence",https://poets.org/poem/blind-man-basilica-di-santa-croce-florence
"Dear Millennium, Inadequate Witness",https://poets.org/poem/dear-millennium-inadequate-witness
The Praying Tree,https://poets.org/poem/praying-tree
Microwave Popcorn,https://poets.org/poem/microwave-popcorn
Self-Portrait on the Street of an Unnamed Foreign City,https://poets.org/poem/self-portrait-street-unnamed-foreign-city
The Lover Pleads with His Friend for Old Friends,https://poets.org/poem/lover-pleads-his-friend-old-friends
Déjeuner Sur L’Herbe,https://poets.org/poem/dejeuner-sur-lherbe
With Music,https://poets.org/poem/music-0
Self-Portrait at 36 w/ David,https://poets.org/poem/self-portrait-36-w-david
When we are on the right track we are rewarded with joy,https://poets.org/poem/when-we-are-right-track-we-are-rewarded-joy
Darling Coffee,https://poets.org/poem/darling-coffee
To Bring the Horse Home,https://poets.org/poem/bring-horse-home
Evening,https://poets.org/poem/evening-0
Brotherhood,https://poets.org/poem/brotherhood
Another of the Happiness Poems,https://poets.org/poem/another-happiness-poems
Scar,https://poets.org/poem/scar
The Stripling,https://poets.org/poem/stripling
Damaged Photos,https://poets.org/poem/damaged-photos
Work Gangs,https://poets.org/poem/work-gangs
Sonnet,https://poets.org/poem/sonnet-0
The Desolate Field,https://poets.org/poem/desolate-field
"& Later,",https://poets.org/poem/later
the bullet was a girl,https://poets.org/poem/bullet-was-girl
Tell Me Something Good,https://poets.org/poem/tell-me-something-good
Forecast,https://poets.org/poem/forecast-0
Epithalamion,https://poets.org/poem/epithalamion-0
A Jelly-Fish,https://poets.org/poem/jelly-fish
Bei Hennef,https://poets.org/poem/bei-hennef
from “You Are in Nearly Every Future”,https://poets.org/poem/you-are-nearly-every-future
Dream of Heaven,https://poets.org/poem/dream-heaven
Song of the Andoumboulou: 166½,https://poets.org/poem/song-andoumboulou-166-12
Abeyance,https://poets.org/poem/abeyance
Not Nothing,https://poets.org/poem/not-nothing
Discovery,https://poets.org/poem/discovery
August,https://poets.org/poem/august-0
Daughter,https://poets.org/poem/daughter
Mercy Beach,https://poets.org/poem/mercy-beach
As If I Am Someone Else,https://poets.org/poem/if-i-am-someone-else
You Make the Culture,https://poets.org/poem/you-make-culture
In Defense of Melancholy,https://poets.org/poem/defense-melancholy
The Sea of Glass,https://poets.org/poem/sea-glass
A Memory,https://poets.org/poem/memory
Enough,https://poets.org/poem/enough-0
The Rule of Opulence,https://poets.org/poem/rule-opulence
Poem to Play,https://poets.org/poem/poem-play
Patsy Cline,https://poets.org/poem/patsy-cline
Another Poem,https://poets.org/poem/another-poem
The Tradition,https://poets.org/poem/tradition
The Dark Hills,https://poets.org/poem/dark-hills
"from Citizen, VI [I knew whatever was in front of me was happening]",https://poets.org/poem/citizen-vi-i-knew-whatever-was-front-me-was-happening
Forever,https://poets.org/poem/forever
Ghosts and Fashion,https://poets.org/poem/ghosts-and-fashion
Frequently Asked Questions: #9,https://poets.org/poem/frequently-asked-questions-9
Noetics,https://poets.org/poem/noetics
Only as the Day Is Long,https://poets.org/poem/only-day-long
The Erotic Is a Measure Between,https://poets.org/poem/erotic-measure-between
Summer Rain,https://poets.org/poem/summer-rain
"Not Here, Exactly",https://poets.org/poem/not-here-exactly
When I Rise Up,https://poets.org/poem/when-i-rise
A Blessing for Wedding,https://poets.org/poem/blessing-wedding
Summer,https://poets.org/poem/summer-3
Let Everything Happen to You,https://poets.org/poem/let-everything-happen-you
Hermitage,https://poets.org/poem/hermitage
More Stones,https://poets.org/poem/more-stones
"Gwendolyn Brooks Park, Topeka",https://poets.org/poem/gwendolyn-brooks-park-topeka
Summer Morn in New Hampshire,https://poets.org/poem/summer-morn-new-hampshire
"LXV [Once, I knew a fine song]",https://poets.org/poem/lxv-once-i-knew-fine-song
Respect,https://poets.org/poem/respect
Axis Mundi,https://poets.org/poem/axis-mundi
Property,https://poets.org/poem/property
The Sadness of Clothes,https://poets.org/poem/sadness-clothes
In Tongues,https://poets.org/poem/tongues
Sonnet VII [O Solitude! if I must with thee dwell],https://poets.org/poem/sonnet-vii-o-solitude-if-i-must-thee-dwell
Song for Lonely Roads,https://poets.org/poem/song-lonely-roads
"The Sun in Bemidji, Minnesota",https://poets.org/poem/sun-bemidji-minnesota
Mozart Songbook,https://poets.org/poem/mozart-songbook
Poem for Beachheads & Briars,https://poets.org/poem/poem-beachheads-briars
Of Love: A Sonnet,https://poets.org/poem/love-sonnet
The Thaw,https://poets.org/poem/thaw
Living Room,https://poets.org/poem/living-room
Touching the Floor,https://poets.org/poem/touching-floor
Stridulation Sonnet,https://poets.org/poem/stridulation-sonnet
The Children,https://poets.org/poem/children
from “Flying Point”,https://poets.org/poem/flying-point
Sea Poppies,https://poets.org/poem/sea-poppies
Difference,https://poets.org/poem/difference
Oversight,https://poets.org/poem/oversight
Are You Going to Stay?,https://poets.org/poem/are-you-going-stay
Do Not Speak of the Dead,https://poets.org/poem/do-not-speak-dead
On Meeting Robert Hayden in a Dream,https://poets.org/poem/meeting-robert-hayden-dream
The Jungle,https://poets.org/poem/jungle
Prayer at Sunrise,https://poets.org/poem/prayer-sunrise
Hands,https://poets.org/poem/hands-0
This Much and More,https://poets.org/poem/much-and-more
Rooms Remembered,https://poets.org/poem/rooms-remembered
Postal,https://poets.org/poem/postal
Human Habitat,https://poets.org/poem/human-habitat
Ever,https://poets.org/poem/ever
Solstice,https://poets.org/poem/solstice-0
Leisure,https://poets.org/poem/leisure
Still Life with Invisible Canoe,https://poets.org/poem/still-life-invisible-canoe
Oystercatchers in Flight,https://poets.org/poem/oystercatchers-flight
Stammering translated sonnet in which the poet sends the rains of Havana to her love in New York,https://poets.org/poem/stammering-translated-sonnet-which-poet-sends-rains-havana-her-love-new-york
Let Muddy Water Sit and It Grows Clear,https://poets.org/poem/let-muddy-water-sit-and-it-grows-clear
Imagery,https://poets.org/poem/imagery
"Achingly Beautiful How the Sky Blooms Umber at the End of the Day, Through the Canopy",https://poets.org/poem/achingly-beautiful-how-sky-blooms-umber-end-day-through-canopy
Moonrise,https://poets.org/poem/moonrise-1
Summer Triptych,https://poets.org/poem/summer-triptych
Realtor,https://poets.org/poem/realtor
Vicarious Melancholia,https://poets.org/poem/vicarious-melancholia
First Love,https://poets.org/poem/first-love
[Sometimes I don't know if I'm having a feeling],https://poets.org/poem/sometimes-i-dont-know-if-im-having-feeling
To Summer,https://poets.org/poem/summer-2
Spark of the Sky Stag’s Great Heart,https://poets.org/poem/spark-sky-stags-great-heart
He Prefers Her Earthly,https://poets.org/poem/he-prefers-her-earthly
Kiss Over Zero,https://poets.org/poem/kiss-over-zero
Florida Doll Sonnet,https://poets.org/poem/florida-doll-sonnet
Charlie Parker (1950),https://poets.org/poem/charlie-parker-1950
Is It Better Where You Are?,https://poets.org/poem/it-better-where-you-are
Men as Friends,https://poets.org/poem/men-friends
Squall,https://poets.org/poem/squall
Potpourri,https://poets.org/poem/potpourri
Want,https://poets.org/poem/want-0
Vestiges,https://poets.org/poem/vestiges
Farrow,https://poets.org/poem/farrow
Self-Portrait with Sylvia Plath’s Braid,https://poets.org/poem/self-portrait-sylvia-plaths-braid
trail mix (audio only),https://poets.org/poem/trail-mix-audio-only
the originator (audio only),https://poets.org/poem/originator-audio-only
damn right it’s betta than yours (audio only),https://poets.org/poem/damn-right-its-betta-yours-audio-only
daggering kanji (audio only),https://poets.org/poem/daggering-kanji-audio-only
border universe (audio only),https://poets.org/poem/border-universe-audio-only
We Used to Have Parties,https://poets.org/poem/we-used-have-parties
Voir Dire,https://poets.org/poem/voir-dire-0
Press Enter to Exit (audio only),https://poets.org/poem/press-enter-exit-audio-only
Mouth Full of Grounds,https://poets.org/poem/mouth-full-grounds
"On Happier Lawns, IV",https://poets.org/poem/happier-lawns-iv
"On Happier Lawns, I",https://poets.org/poem/happier-lawns-i
"On Happier Lawns, XVIII",https://poets.org/poem/happier-lawns-xviii
"On Happier Lawns, XIX",https://poets.org/poem/happier-lawns-xix
"On Happier Lawns, V",https://poets.org/poem/happier-lawns-v
A New Form(ula),https://poets.org/poem/new-formula
The Future Is Here,https://poets.org/poem/future-here
Reading a Science Article on the Airplane to JFK,https://poets.org/poem/reading-science-article-airplane-jfk
Practicing Vigilance,https://poets.org/poem/practicing-vigilance
I Saw the Devil with His Needlework,https://poets.org/poem/i-saw-devil-his-needlework
Tall Flatsedge Notebook (audio only),https://poets.org/poem/tall-flatsedge-notebook-audio-only
Little Errand,https://poets.org/poem/little-errand
Largo,https://poets.org/poem/largo
Atlas Peak (audio only),https://poets.org/poem/atlas-peak-audio-only
What We Set in Motion,https://poets.org/poem/what-we-set-motion
What I Mean When I Say Farmhouse,https://poets.org/poem/what-i-mean-when-i-say-farmhouse
What I Mean When I Say Elijah-Man,https://poets.org/poem/what-i-mean-when-i-say-elijah-man
"Upriver, Downstream (audio only)",https://poets.org/poem/upriver-downstream-audio-only
The Epistemology of Rosemary,https://poets.org/poem/epistemology-rosemary
King County Metro,https://poets.org/poem/king-county-metro
Tender Buttons [A Long Dress],https://poets.org/poem/tender-buttons-long-dress
Sunrise,https://poets.org/poem/sunrise
Prayer,https://poets.org/poem/prayer-3
"Doors opening, closing on us",https://poets.org/poem/doors-opening-closing-us
"Elegy with Apples, Pomegranates, Bees, Butterflies, Thorn Bushes, Oak, Pine, Warblers, Crows, Ants, and Worms",https://poets.org/poem/elegy-apples-pomegranates-bees-butterflies-thorn-bushes-oak-pine-warblers-crows-ants-and-worms
Homeport,https://poets.org/poem/homeport
Long as a Quart of Milk,https://poets.org/poem/long-quart-milk
"Dream, Technidifficult",https://poets.org/poem/dream-technidifficult
Recall the Carousel,https://poets.org/poem/recall-carousel
The Evening Star,https://poets.org/poem/evening-star
Expleasure,https://poets.org/poem/expleasure
Fable,https://poets.org/poem/fable-0
Island,https://poets.org/poem/island
Holy Cosmos,https://poets.org/poem/holy-cosmos
first green flare,https://poets.org/poem/first-green-flare
Economics,https://poets.org/poem/economics
Aedh Tells of the Perfect Beauty,https://poets.org/poem/aedh-tells-perfect-beauty
Happiness,https://poets.org/poem/happiness-1
Showers,https://poets.org/poem/showers
The Book of Genesis,https://poets.org/poem/book-genesis
Sort of Coping,https://poets.org/poem/sort-coping
Spring (Again),https://poets.org/poem/spring-again
Mending,https://poets.org/poem/mending
Midnight Loon,https://poets.org/poem/midnight-loon
Strike-Slip,https://poets.org/poem/strike-slip
Song in My Heart,https://poets.org/poem/song-my-heart
"At night, by marriage:",https://poets.org/poem/night-marriage
from The Uses of the Body,https://poets.org/poem/uses-body
In a Whispering Gallery,https://poets.org/poem/whispering-gallery
Climbing China’s Great Wall,https://poets.org/poem/climbing-chinas-great-wall
Field in Spring,https://poets.org/poem/field-spring
"Hilaria Batista de Almeida, Provider",https://poets.org/poem/hilaria-batista-de-almeida-provider
du bois in ghana,https://poets.org/poem/du-bois-ghana
The Thinker,https://poets.org/poem/thinker
By the Stream,https://poets.org/poem/stream
The Interviewer Acknowledges Grief,https://poets.org/poem/interviewer-acknowledges-grief
Spring 1931,https://poets.org/poem/spring-1931
Loneliness,https://poets.org/poem/loneliness-0
Trans-,https://poets.org/poem/trans
The Shoots,https://poets.org/poem/shoots
Doha Thing Long Thought and Kind,https://poets.org/poem/doha-thing-long-thought-and-kind
Grief Work,https://poets.org/poem/grief-work
Ode to Love,https://poets.org/poem/ode-love
He Made This Screen,https://poets.org/poem/he-made-screen
They Sail Across the Mirrored Sea,https://poets.org/poem/they-sail-across-mirrored-sea
Poem to the Detroit River,https://poets.org/poem/poem-detroit-river
Lost in Los (Angeles),https://poets.org/poem/lost-los-angeles
Two Byrds,https://poets.org/poem/two-byrds
After the Winter,https://poets.org/poem/after-winter
Homage to Jacques Prévert,https://poets.org/poem/homage-jacques-prevert
The Forgotten Madmen of Ménilmontant,https://poets.org/poem/forgotten-madmen-menilmontant
Birds of Texas,https://poets.org/poem/birds-texas
Maelstrom: One Drop Makes the Whole World Kin,https://poets.org/poem/maelstrom-one-drop-makes-whole-world-kin
Silt,https://poets.org/poem/silt
Cinéma Vérité,https://poets.org/poem/cinema-verite
Here and There,https://poets.org/poem/here-and-there
Death Is a One Night Stand,https://poets.org/poem/death-one-night-stand
Agnostic Front,https://poets.org/poem/agnostic-front
Monadnock in Early Spring,https://poets.org/poem/monadnock-early-spring
male bonding,https://poets.org/poem/male-bonding
Kudzu,https://poets.org/poem/kudzu
My Deepest Condiments,https://poets.org/poem/my-deepest-condiments
Killing the Form,https://poets.org/poem/killing-form
Untitled,https://poets.org/poem/untitled-3
Untitled,https://poets.org/poem/untitled-2
Sidonie,https://poets.org/poem/sidonie
Cotton You Lose in the Field,https://poets.org/poem/cotton-you-lose-field
On Virtue,https://poets.org/poem/virtue
Unpacking a Globe,https://poets.org/poem/unpacking-globe
Next Time Ask More Questions,https://poets.org/poem/next-time-ask-more-questions
Spain,https://poets.org/poem/spain
Champagne,https://poets.org/poem/champagne
Patience Taught by Nature,https://poets.org/poem/patience-taught-nature
crack house,https://poets.org/poem/crack-house
klan march,https://poets.org/poem/klan-march
bible belted: math,https://poets.org/poem/bible-belted-math
bible belted: history,https://poets.org/poem/bible-belted-history
The Vantage Point,https://poets.org/poem/vantage-point
Negotiations,https://poets.org/poem/negotiations
from Terror Matrix,https://poets.org/poem/terror-matrix
"Honestly,",https://poets.org/poem/honestly
"part ii: our obsessions are obsessions, excerpt from Instruction Manual for Little Beasts",https://poets.org/poem/part-ii-our-obsessions-are-obsessions-excerpt-instruction-manual-little-beasts
gotham in arrears,https://poets.org/poem/gotham-arrears
Seriously Underdressed,https://poets.org/poem/seriously-underdressed
Relic,https://poets.org/poem/relic
The Incomprehensibility,https://poets.org/poem/incomprehensibility
I Am Alive in Los Angeles!,https://poets.org/poem/i-am-alive-los-angeles
Ponderable,https://poets.org/poem/ponderable
The Matador of Metaphor,https://poets.org/poem/matador-metaphor
His Corpse Was Beautiful,https://poets.org/poem/his-corpse-was-beautiful
After Dinner,https://poets.org/poem/after-dinner
Swallows,https://poets.org/poem/swallows
For Trayvon Martin,https://poets.org/poem/trayvon-martin
The Haint of Washington,https://poets.org/poem/haint-washington
Brazil,https://poets.org/poem/brazil
The Key,https://poets.org/poem/key
from Skin Horse,https://poets.org/poem/skin-horse
Rational Rational,https://poets.org/poem/rational-rational
In a Time of War,https://poets.org/poem/time-war
Certainty,https://poets.org/poem/certainty
A Minor Poet,https://poets.org/poem/minor-poet
You are perfect for me,https://poets.org/poem/you-are-perfect-me
The Dog of Time,https://poets.org/poem/dog-time
The Carolina Wren,https://poets.org/poem/carolina-wren
Beside You on Main Street,https://poets.org/poem/beside-you-main-street
Time Passes,https://poets.org/poem/time-passes
Still Life,https://poets.org/poem/still-life-0
My Light with Yours,https://poets.org/poem/my-light-yours
This Is My Call for Apologies,https://poets.org/poem/my-call-apologies
Sunset Park,https://poets.org/poem/sunset-park
"Literal, Littoral, Littleral",https://poets.org/poem/literal-littoral-littleral
"A Postcard of Christ Carrying the Cross,",https://poets.org/poem/postcard-christ-carrying-cross
Want,https://poets.org/poem/want
Dreams,https://poets.org/poem/dreams-0
Even Though (audio only),https://poets.org/poem/even-though-audio-only
100 Notes on Violence [1] (audio only),https://poets.org/poem/100-notes-violence-1-audio-only
100 Notes on Violence [24] (audio only),https://poets.org/poem/100-notes-violence-24-audio-only
Finding Something (audio only),https://poets.org/poem/finding-something-audio-only
Independence Day (audio only),https://poets.org/poem/independence-day-audio-only
The Shout (audio only),https://poets.org/poem/shout-audio-only
Chosen by the Lion (audio only),https://poets.org/poem/chosen-lion-audio-only
On the Grasshopper and Cricket,https://poets.org/poem/grasshopper-and-cricket
Deep in the Quiet Wood,https://poets.org/poem/deep-quiet-wood
Dark Matter and Dark Energy,https://poets.org/poem/dark-matter-and-dark-energy
The Uncanny Valley,https://poets.org/poem/uncanny-valley
nocturnal heritage,https://poets.org/poem/nocturnal-heritage
Current,https://poets.org/poem/current
Night Fell,https://poets.org/poem/night-fell
Liberty,https://poets.org/poem/liberty
A Kiss,https://poets.org/poem/kiss-1
Guidebooks for the Dead,https://poets.org/poem/guidebooks-dead
The Resistance and Its Light,https://poets.org/poem/resistance-and-its-light
Epilogue,https://poets.org/poem/epilogue-0
Autobiography of Eve,https://poets.org/poem/autobiography-eve
I Know My Soul,https://poets.org/poem/i-know-my-soul
If I should die (54),https://poets.org/poem/if-i-should-die-54
Consolation,https://poets.org/poem/consolation
Watch the Film You Paid to See,https://poets.org/poem/watch-film-you-paid-see
Fanny Linguistics: Nickole,https://poets.org/poem/fanny-linguistics-nickole
Time,https://poets.org/poem/time-1
A Person Protests to Fate,https://poets.org/poem/person-protests-fate
"Disarming of Shadow, Arming of Light",https://poets.org/poem/disarming-shadow-arming-light
Interim,https://poets.org/poem/interim
The Dream,https://poets.org/poem/dream
"Darkening, Then Brightening",https://poets.org/poem/darkening-then-brightening
Before,https://poets.org/poem/before-1
Fury,https://poets.org/poem/fury
Dear David,https://poets.org/poem/dear-david
Self-Portrait as Artemis,https://poets.org/poem/self-portrait-artemis
Old Houses,https://poets.org/poem/old-houses
Void and Compensation (Karaoke Genesis),https://poets.org/poem/void-and-compensation-karaoke-genesis
Plastic Cookie,https://poets.org/poem/plastic-cookie
"Ode to the Unbroken World, Which Is Coming",https://poets.org/poem/ode-unbroken-world-which-coming
there is no flash,https://poets.org/poem/there-no-flash
The Subject of Retreat,https://poets.org/poem/subject-retreat
Moonrise,https://poets.org/poem/moonrise-0
