Poem Name,Poem Link
Life in a Love,https://poets.org/poem/life-love
Frederick Douglass,https://poets.org/poem/frederick-douglass
The Buried Life,https://poets.org/poem/buried-life
Isolation: To Marguerite,https://poets.org/poem/isolation-marguerite
"Beloved, my Beloved... (Sonnet 20)",https://poets.org/poem/beloved-my-beloved-sonnet-20
Love,https://poets.org/poem/love
When our two souls... (Sonnet 22),https://poets.org/poem/when-our-two-souls-sonnet-22
If thou must love me... (Sonnet 14),https://poets.org/poem/if-thou-must-love-me-sonnet-14
The Sleep,https://poets.org/poem/sleep
Say over again... (Sonnet 21),https://poets.org/poem/say-over-again-sonnet-21
Two in the Campagna,https://poets.org/poem/two-campagna
My Star,https://poets.org/poem/my-star
Love in a Life,https://poets.org/poem/love-life
To Mistress Margaret Hussey,https://poets.org/poem/mistress-margaret-hussey
Among the Multitude,https://poets.org/poem/among-multitude
The Look,https://poets.org/poem/look
The Gift,https://poets.org/poem/gift
Faults,https://poets.org/poem/faults
Four Winds,https://poets.org/poem/four-winds
After Love,https://poets.org/poem/after-love
I Love You,https://poets.org/poem/i-love-you
Requiem,https://poets.org/poem/requiem
The Sorrow of Love,https://poets.org/poem/sorrow-love
"My House, I Say",https://poets.org/poem/my-house-i-say
My Wife,https://poets.org/poem/my-wife
Crossing the Bar,https://poets.org/poem/crossing-bar
Tithonus,https://poets.org/poem/tithonus
The Untold Want,https://poets.org/poem/untold-want
Spontaneous Me,https://poets.org/poem/spontaneous-me
So Long!,https://poets.org/poem/so-long
Passage to India,https://poets.org/poem/passage-india
"Lines Composed a Few Miles above Tintern Abbey, on Revisiting the Banks of the Wye During a Tour, July 13, 1798",https://poets.org/poem/lines-composed-few-miles-above-tintern-abbey-revisiting-banks-wye-during-tour-july-13-1798
Patriotism,https://poets.org/poem/patriotism
Let me not to the marriage of true minds (Sonnet 116),https://poets.org/poem/let-me-not-marriage-true-minds-sonnet-116
An Irish Airman Foresees His Death,https://poets.org/poem/irish-airman-foresees-his-death
Requiem,https://poets.org/poem/requiem
The Sorrow of Love,https://poets.org/poem/sorrow-love
The Parable of the Old Man and the Young,https://poets.org/poem/parable-old-man-and-young
Greater Love,https://poets.org/poem/greater-love
Anthem for Doomed Youth,https://poets.org/poem/anthem-doomed-youth
Futility,https://poets.org/poem/futility
Strange Meeting,https://poets.org/poem/strange-meeting
Ulalume,https://poets.org/poem/ulalume
Eloisa to Abelard,https://poets.org/poem/eloisa-abelard
In Praise of Shame,https://poets.org/poem/praise-shame
My Lost Youth,https://poets.org/poem/my-lost-youth
Sonnet VII,https://poets.org/poem/sonnet-vii
The Present Crisis,https://poets.org/poem/present-crisis
The Death of the Hired Man,https://poets.org/poem/death-hired-man
"Paradise Lost, Book IV, [The Argument]",https://poets.org/poem/paradise-lost-book-iv-argument
We never know how high we are (1176),https://poets.org/poem/we-never-know-how-high-we-are-1176
Silence,https://poets.org/poem/silence-1
To An Athlete Dying Young,https://poets.org/poem/athlete-dying-young
"Endymion, Book I, [A thing of beauty is a joy for ever]",https://poets.org/poem/endymion-book-i-thing-beauty-joy-ever
When I Have Fears that I May Cease to Be,https://poets.org/poem/when-i-have-fears-i-may-cease-be
Gunga Din,https://poets.org/poem/gunga-din
The Conundrum of the Workshops,https://poets.org/poem/conundrum-workshops
Two Butterflies went out at Noon— (533),https://poets.org/poem/two-butterflies-went-out-noon-533
Tomlinson,https://poets.org/poem/tomlinson
Two Loves,https://poets.org/poem/two-loves
The Song of Hiawatha [excerpt],https://poets.org/poem/song-hiawatha-excerpt
In Praise of Shame,https://poets.org/poem/praise-shame
My Lost Youth,https://poets.org/poem/my-lost-youth
Milton [excerpt],https://poets.org/poem/milton-excerpt
Proverbs of Hell,https://poets.org/poem/proverbs-hell
Auguries of Innocence,https://poets.org/poem/auguries-innocence
The Castaway,https://poets.org/poem/castaway
Tear It Down,https://poets.org/poem/tear-it-down
Going There,https://poets.org/poem/going-there
You Tell Us What to Do,https://poets.org/poem/you-tell-us-what-do
Bangladesh II,https://poets.org/poem/bangladesh-ii
The Forgotten Dialect of the Heart (audio only),https://poets.org/poem/forgotten-dialect-heart-audio-only
By Small and Small: Midnight to Four A.M. (audio only),https://poets.org/poem/small-and-small-midnight-four-am-audio-only
Be Near Me,https://poets.org/poem/be-near-me
Blackout,https://poets.org/poem/blackout
When Autumn Came,https://poets.org/poem/when-autumn-came
Tender Buttons [Objects],https://poets.org/poem/tender-buttons-objects
Tender Buttons [A Box],https://poets.org/poem/tender-buttons-box
Tender Buttons [A Plate],https://poets.org/poem/tender-buttons-plate
Tender Buttons [A Chair],https://poets.org/poem/tender-buttons-chair
Monkeys,https://poets.org/poem/monkeys
Jangling,https://poets.org/poem/jangling
Moss Retains Moisture,https://poets.org/poem/moss-retains-moisture
Exquisite Candidate,https://poets.org/poem/exquisite-candidate
Exquisite Politics,https://poets.org/poem/exquisite-politics
The Old Year,https://poets.org/poem/old-year
At the Entering of the New Year,https://poets.org/poem/entering-new-year
The Passing of the Year,https://poets.org/poem/passing-year
A Song for New Year’s Eve,https://poets.org/poem/song-new-years-eve
Present Tense (audio only),https://poets.org/poem/present-tense-audio-only
Periodic Table of Ethereal Elements (audio only),https://poets.org/poem/periodic-table-ethereal-elements-audio-only
Thank You For Saying Thank You (audio only),https://poets.org/poem/thank-you-saying-thank-you-audio-only
Death Is the Cool Night (audio only),https://poets.org/poem/death-cool-night-audio-only
Like Brooms of Steel (1252),https://poets.org/poem/brooms-steel-1252
"Hamlet, Act I, Scene I [Some say that ever 'gainst that season comes]",https://poets.org/poem/hamlet-act-i-scene-i-some-say-ever-gainst-season-comes
Prologue of the Earthly Paradise,https://poets.org/poem/prologue-earthly-paradise
The Mystic's Christmas,https://poets.org/poem/mystics-christmas
Ecce Puer,https://poets.org/poem/ecce-puer
Karma,https://poets.org/poem/karma
The Thread of Life,https://poets.org/poem/thread-life
The Visionary,https://poets.org/poem/visionary
The Savior must have been a docile Gentleman (1487),https://poets.org/poem/savior-must-have-been-docile-gentleman-1487
Winter-Time,https://poets.org/poem/winter-time
Christmas at Sea,https://poets.org/poem/christmas-sea
A Hymn on the Nativity of My Savior,https://poets.org/poem/hymn-nativity-my-savior
"The times are nightfall, look, their light grows less",https://poets.org/poem/times-are-nightfall-look-their-light-grows-less
Christmas: 1915,https://poets.org/poem/christmas-1915
How like a winter hath my absence been (Sonnet 97),https://poets.org/poem/how-winter-hath-my-absence-been-sonnet-97
Old Santeclaus,https://poets.org/poem/old-santeclaus
Christmas Trees,https://poets.org/poem/christmas-trees
The Shivering Beggar,https://poets.org/poem/shivering-beggar
Burning the Fields,https://poets.org/poem/burning-fields
Windows,https://poets.org/poem/windows
Flight,https://poets.org/poem/flight-0
The Fish,https://poets.org/poem/fish
In the Memphis Airport,https://poets.org/poem/memphis-airport
"April 27, 1937",https://poets.org/poem/april-27-1937
Herb Garden,https://poets.org/poem/herb-garden
Toward the Winter Solstice,https://poets.org/poem/toward-winter-solstice
A Christmas Carol,https://poets.org/poem/christmas-carol-0
The Mahogany Tree,https://poets.org/poem/mahogany-tree
On the Morning of Christ's Nativity,https://poets.org/poem/morning-christs-nativity
Envoi,https://poets.org/poem/envoi
Starlight,https://poets.org/poem/starlight
The Illiterate,https://poets.org/poem/illiterate
Last Things,https://poets.org/poem/last-things
In Loving Memory of the Late Author of Dream Songs,https://poets.org/poem/loving-memory-late-author-dream-songs
An Unemployed Machinist,https://poets.org/poem/unemployed-machinist
The Thanksgivings,https://poets.org/poem/thanksgivings
What [The flower sermon],https://poets.org/poem/what-flower-sermon
Albany,https://poets.org/poem/albany
The Past,https://poets.org/poem/past-0
Reminder,https://poets.org/poem/reminder
The Past,https://poets.org/poem/past-0
Reminder,https://poets.org/poem/reminder
Museum,https://poets.org/poem/museum
The Only Work,https://poets.org/poem/only-work
Joey Awake Now,https://poets.org/poem/joey-awake-now
Third Charm from Masque of Queens,https://poets.org/poem/third-charm-masque-queens
"Macbeth, Act IV, Scene I [Round about the cauldron go]",https://poets.org/poem/macbeth-act-iv-scene-i-round-about-cauldron-go
Goblin Market,https://poets.org/poem/goblin-market
Taken Up,https://poets.org/poem/taken
Happy Ending for the Lost Children,https://poets.org/poem/happy-ending-lost-children
"Easter Sunday, 1985",https://poets.org/poem/easter-sunday-1985
The Abduction,https://poets.org/poem/abduction
The Layers,https://poets.org/poem/layers
That Sure is My Little Dog,https://poets.org/poem/sure-my-little-dog
Starfish,https://poets.org/poem/starfish
Our Post-Soviet History Unfolds,https://poets.org/poem/our-post-soviet-history-unfolds
Mole,https://poets.org/poem/mole
Two Views,https://poets.org/poem/two-views
Last Century,https://poets.org/poem/last-century
A Litany,https://poets.org/poem/litany
Mica Schist,https://poets.org/poem/mica-schist
In the Beginning,https://poets.org/poem/beginning
Father's Song,https://poets.org/poem/fathers-song
Poet's Work,https://poets.org/poem/poets-work
When Ecstasy is Inconvenient,https://poets.org/poem/when-ecstasy-inconvenient
In the great snowfall before the bomb,https://poets.org/poem/great-snowfall-bomb
I rose from marsh mud,https://poets.org/poem/i-rose-marsh-mud
Irritable Mystic,https://poets.org/poem/irritable-mystic
Song of the Andoumboulou: 21,https://poets.org/poem/song-andoumboulou-21
Lights Out,https://poets.org/poem/lights-out
Adlestrop,https://poets.org/poem/adlestrop
I Never Saw That Land Before,https://poets.org/poem/i-never-saw-land
Those Winter Sundays,https://poets.org/poem/those-winter-sundays
[American Journal],https://poets.org/poem/american-journal
White Apples,https://poets.org/poem/white-apples
Safe Sex,https://poets.org/poem/safe-sex
The Painted Bed,https://poets.org/poem/painted-bed
Tubes,https://poets.org/poem/tubes
Ox Cart Man,https://poets.org/poem/ox-cart-man
Ballade [The goat scratches so much it can't sleep],https://poets.org/poem/ballade-goat-scratches-so-much-it-cant-sleep
Ballade [I die of thirst beside the fountain],https://poets.org/poem/ballade-i-die-thirst-beside-fountain
Telling the Bees,https://poets.org/poem/telling-bees
My Life's Calling,https://poets.org/poem/my-lifes-calling
Darwin's Finches,https://poets.org/poem/darwins-finches
The Leaves,https://poets.org/poem/leaves
Heaven for Stanley,https://poets.org/poem/heaven-stanley
The New Higher,https://poets.org/poem/new-higher
Late Self-Portrait by Rembrandt,https://poets.org/poem/late-self-portrait-rembrandt
Sally's Hair,https://poets.org/poem/sallys-hair
A Song on the End of the World,https://poets.org/poem/song-end-world
Sinners Welcome,https://poets.org/poem/sinners-welcome
I May After Leaving You Walk Quickly or Even Run,https://poets.org/poem/i-may-after-leaving-you-walk-quickly-or-even-run
The Chair She Sits In,https://poets.org/poem/chair-she-sits
Eddie,https://poets.org/poem/eddie
The Family Group,https://poets.org/poem/family-group
Letter to Denise,https://poets.org/poem/letter-denise
The Basic Con,https://poets.org/poem/basic-con
The Fifth Dream: Bullets and Deserts and Borders,https://poets.org/poem/fifth-dream-bullets-and-deserts-and-borders
Cherries in the Snow,https://poets.org/poem/cherries-snow
In Jerusalem,https://poets.org/poem/jerusalem
The Basic Con,https://poets.org/poem/basic-con
To the Trespasser,https://poets.org/poem/trespasser
Like Me,https://poets.org/poem/me
Creation,https://poets.org/poem/creation-0
Jim,https://poets.org/poem/jim
Song of the Andoumboulou: 50,https://poets.org/poem/song-andoumboulou-50
"Farewell to Yang, Who’s Leaving for Kuo-chou",https://poets.org/poem/farewell-yang-whos-leaving-kuo-chou
Achilles’ Song,https://poets.org/poem/achilles-song
When We Look Up,https://poets.org/poem/when-we-look
Ramallah,https://poets.org/poem/ramallah
Eye Against Eye [excerpt],https://poets.org/poem/eye-against-eye-excerpt
Curse,https://poets.org/poem/curse
Drunken Winter,https://poets.org/poem/drunken-winter
Just One of Those Things,https://poets.org/poem/just-one-those-things
The Blue Terrance,https://poets.org/poem/blue-terrance
Boabdil's Eviction,https://poets.org/poem/boabdils-eviction
In Vain,https://poets.org/poem/vain
Majung Village,https://poets.org/poem/majung-village
Canon 501,https://poets.org/poem/canon-501
Ideal,https://poets.org/poem/ideal
Leavings,https://poets.org/poem/leavings
"Passerby, These are Words",https://poets.org/poem/passerby-these-are-words
Young Cops,https://poets.org/poem/young-cops
Suicide of a Moderate Dictator,https://poets.org/poem/suicide-moderate-dictator
Wound,https://poets.org/poem/wound
Posited,https://poets.org/poem/posited
Detail of Paradise,https://poets.org/poem/detail-paradise
Lasting Impressions,https://poets.org/poem/lasting-impressions
Turn of a Year,https://poets.org/poem/turn-year
The Rosetta Stone for Birdcalls,https://poets.org/poem/rosetta-stone-birdcalls
At the Very Beginning,https://poets.org/poem/very-beginning
O'Connor at Andalusia,https://poets.org/poem/oconnor-andalusia
He Foretells His Passing,https://poets.org/poem/he-foretells-his-passing
One-Word Poem,https://poets.org/poem/one-word-poem
Salt,https://poets.org/poem/salt-0
Portrait of Madame Monet on Her Deathbed,https://poets.org/poem/portrait-madame-monet-her-deathbed
Ontario,https://poets.org/poem/ontario
A Crosstown Breeze,https://poets.org/poem/crosstown-breeze
Ceriserie,https://poets.org/poem/ceriserie
"The Discipline of Craft, Easter Morning",https://poets.org/poem/discipline-craft-easter-morning
Turn of a Year,https://poets.org/poem/turn-year
The Rosetta Stone for Birdcalls,https://poets.org/poem/rosetta-stone-birdcalls
At the Very Beginning,https://poets.org/poem/very-beginning
O'Connor at Andalusia,https://poets.org/poem/oconnor-andalusia
He Foretells His Passing,https://poets.org/poem/he-foretells-his-passing
One-Word Poem,https://poets.org/poem/one-word-poem
Salt,https://poets.org/poem/salt-0
Portrait of Madame Monet on Her Deathbed,https://poets.org/poem/portrait-madame-monet-her-deathbed
Concordance [Working backward in sleep],https://poets.org/poem/concordance-working-backward-sleep
The Past,https://poets.org/poem/past
Echoes,https://poets.org/poem/echoes
Sound and Structure,https://poets.org/poem/sound-and-structure
Seven Years,https://poets.org/poem/seven-years
Just Listen,https://poets.org/poem/just-listen
Frog,https://poets.org/poem/frog
Angel of Duluth [excerpt],https://poets.org/poem/angel-duluth-excerpt
Traveling,https://poets.org/poem/traveling
Secrets in the Sand [And the night was a precipice],https://poets.org/poem/secrets-sand-and-night-was-precipice
What Wild-Eyed Murderer,https://poets.org/poem/what-wild-eyed-murderer
My Psychic,https://poets.org/poem/my-psychic
The Steam Engine,https://poets.org/poem/steam-engine
Sawdust,https://poets.org/poem/sawdust
Back Stairwell,https://poets.org/poem/back-stairwell
Seven Years,https://poets.org/poem/seven-years
Just Listen,https://poets.org/poem/just-listen
Frog,https://poets.org/poem/frog
Angel of Duluth [excerpt],https://poets.org/poem/angel-duluth-excerpt
Traveling,https://poets.org/poem/traveling
Secrets in the Sand [And the night was a precipice],https://poets.org/poem/secrets-sand-and-night-was-precipice
What Wild-Eyed Murderer,https://poets.org/poem/what-wild-eyed-murderer
My Psychic,https://poets.org/poem/my-psychic
The Present Writer,https://poets.org/poem/present-writer
First Things to Hand,https://poets.org/poem/first-things-hand
The Midnight Court [Twas my custom to stroll],https://poets.org/poem/midnight-court-twas-my-custom-stroll
April 15th,https://poets.org/poem/april-15th
Drowsing over The Arabian Nights,https://poets.org/poem/drowsing-over-arabian-nights
In Antigua,https://poets.org/poem/antigua
Untitled Poem [Unslide the door],https://poets.org/poem/untitled-poem-unslide-door
Aerialist,https://poets.org/poem/aerialist-0
Los Lectores Pueden Poner El Titulo Que Quieran a Este Poema,https://poets.org/poem/los-lectores-pueden-poner-el-titulo-que-quieran-este-poema
Secrets in the Sand [And the night was a precipice],https://poets.org/poem/secrets-sand-and-night-was-precipice
What Wild-Eyed Murderer,https://poets.org/poem/what-wild-eyed-murderer
My Psychic,https://poets.org/poem/my-psychic
The Present Writer,https://poets.org/poem/present-writer
A Good Year Down,https://poets.org/poem/good-year-down
Things I Found and Left Where They Were,https://poets.org/poem/things-i-found-and-left-where-they-were
International Incidents,https://poets.org/poem/international-incidents
Architecture Moraine,https://poets.org/poem/architecture-moraine
"Credible Information, 1999 - 2003",https://poets.org/poem/credible-information-1999-2003
Theories of Time and Space,https://poets.org/poem/theories-time-and-space
Birds Appearing in a Dream,https://poets.org/poem/birds-appearing-dream
And This Just In,https://poets.org/poem/and-just
The Language of Love,https://poets.org/poem/language-love
September,https://poets.org/poem/september-0
The going. The letters. The staying.,https://poets.org/poem/going-letters-staying
Stone Bird,https://poets.org/poem/stone-bird
Heart,https://poets.org/poem/heart
Buddha with a Cell Phone,https://poets.org/poem/buddha-cell-phone
Diary,https://poets.org/poem/diary
Sakura Park,https://poets.org/poem/sakura-park
A Good Year Down,https://poets.org/poem/good-year-down
Things I Found and Left Where They Were,https://poets.org/poem/things-i-found-and-left-where-they-were
International Incidents,https://poets.org/poem/international-incidents
Architecture Moraine,https://poets.org/poem/architecture-moraine
"Credible Information, 1999 - 2003",https://poets.org/poem/credible-information-1999-2003
The First Place (somewhere outside Eden),https://poets.org/poem/first-place-somewhere-outside-eden
Wild Nights—Wild Nights! (249),https://poets.org/poem/wild-nights-wild-nights-249
Hazard Response,https://poets.org/poem/hazard-response
Change in the Grove of Chickadees,https://poets.org/poem/change-grove-chickadees
A group of girls from Minnesota or black mascara,https://poets.org/poem/group-girls-minnesota-or-black-mascara
It's obvious,https://poets.org/poem/its-obvious
Crowds Surround Us,https://poets.org/poem/crowds-surround-us
Everybody Loves Eric Dolphy,https://poets.org/poem/everybody-loves-eric-dolphy
The Primer,https://poets.org/poem/primer
Skills,https://poets.org/poem/skills
The Last Evening,https://poets.org/poem/last-evening
3 Men: Portraits Without the Human Figure,https://poets.org/poem/3-men-portraits-without-human-figure
Fears,https://poets.org/poem/fears
Alice at Seventeen: Like a Blind Child,https://poets.org/poem/alice-seventeen-blind-child
"Dead Man, Thinking",https://poets.org/poem/dead-man-thinking
Sitting Outside,https://poets.org/poem/sitting-outside
Fallen Apples,https://poets.org/poem/fallen-apples
Gobbo Remembers His Youth,https://poets.org/poem/gobbo-remembers-his-youth
One of the Monkeys,https://poets.org/poem/one-monkeys
The Rwanda Poems [excerpt] (audio only),https://poets.org/poem/rwanda-poems-excerpt-audio-only
Privilege of Being (audio only),https://poets.org/poem/privilege-being-audio-only
Yonder,https://poets.org/poem/yonder
"Two, Three",https://poets.org/poem/two-three
The Pumpkin,https://poets.org/poem/pumpkin
It Was Raining in Delft,https://poets.org/poem/it-was-raining-delft
Chateau If,https://poets.org/poem/chateau-if
A Slice of Wedding Cake (audio only),https://poets.org/poem/slice-wedding-cake-audio-only
It's all I have to bring today (26),https://poets.org/poem/its-all-i-have-bring-today-26
"To Sylvia, To Wed",https://poets.org/poem/sylvia-wed
A Hand,https://poets.org/poem/hand
Waking This Morning Dreamless After Long Sleep,https://poets.org/poem/waking-morning-dreamless-after-long-sleep
This Was Once a Love Poem,https://poets.org/poem/was-once-love-poem
Space Station,https://poets.org/poem/space-station
Oracle,https://poets.org/poem/oracle
Mood Indigo (audio only),https://poets.org/poem/mood-indigo-audio-only
[state of emergency],https://poets.org/poem/state-emergency
calles de los dolores y trastorno de tension postraumatica,https://poets.org/poem/calles-de-los-dolores-y-trastorno-de-tension-postraumatica
Don’t Let Me Be Lonely [There was a time],https://poets.org/poem/dont-let-me-be-lonely-there-was-time
The Nailhead (audio only),https://poets.org/poem/nailhead-audio-only
Epithalamium,https://poets.org/poem/epithalamium
Credo,https://poets.org/poem/credo-0
String Theory Sutra,https://poets.org/poem/string-theory-sutra
Sediments of Santa Monica,https://poets.org/poem/sediments-santa-monica
Wood’s Edge,https://poets.org/poem/woods-edge
Naskeag,https://poets.org/poem/naskeag
"Promised Land Valley, June ’73",https://poets.org/poem/promised-land-valley-june-73
"The Bridge, Palm Sunday, 1973",https://poets.org/poem/bridge-palm-sunday-1973
The Three Times,https://poets.org/poem/three-times
A Song for Many Movements,https://poets.org/poem/song-many-movements
Speaking In Tongues,https://poets.org/poem/speaking-tongues
Passover,https://poets.org/poem/passover
My Papa's Waltz,https://poets.org/poem/my-papas-waltz
"Helen in Egypt, Pallinode, Books I & III (audio only)",https://poets.org/poem/helen-egypt-pallinode-books-i-iii-audio-only
Visits to St. Elizabeths,https://poets.org/poem/visits-st-elizabeths
Read Your Fate,https://poets.org/poem/read-your-fate
Erotic Energy,https://poets.org/poem/erotic-energy
Womanhood,https://poets.org/poem/womanhood
In California During the Gulf War,https://poets.org/poem/california-during-gulf-war
"A Refusal to Mourn the Death, by Fire, of a Child in London",https://poets.org/poem/refusal-mourn-death-fire-child-london
Catch a Little Rhyme,https://poets.org/poem/catch-little-rhyme
California Plush,https://poets.org/poem/california-plush
Helen,https://poets.org/poem/helen
Fathers in the Snow,https://poets.org/poem/fathers-snow
Shirt,https://poets.org/poem/shirt
Horse in the Cage,https://poets.org/poem/horse-cage
Danse Russe,https://poets.org/poem/danse-russe
The Visitor,https://poets.org/poem/visitor
A Green Crab’s Shell,https://poets.org/poem/green-crabs-shell
My Parents Have Come Home Laughing,https://poets.org/poem/my-parents-have-come-home-laughing
Minor Miracle,https://poets.org/poem/minor-miracle
February: The Boy Breughel,https://poets.org/poem/february-boy-breughel
So If You Love Me,https://poets.org/poem/so-if-you-love-me
Mother Doesn't Want a Dog,https://poets.org/poem/mother-doesnt-want-dog
Chorus from Oedipus at Colonos,https://poets.org/poem/chorus-oedipus-colonos
An Octave Above Thunder,https://poets.org/poem/octave-above-thunder
Morning Song,https://poets.org/poem/morning-song
A Way to Love God,https://poets.org/poem/way-love-god
Beach Glass,https://poets.org/poem/beach-glass
"Los Angeles, 1954",https://poets.org/poem/los-angeles-1954
In Memoriam Paul Celan,https://poets.org/poem/memoriam-paul-celan
The River-Merchant's Wife: A Letter,https://poets.org/poem/river-merchants-wife-letter
Chaplinesque,https://poets.org/poem/chaplinesque
San Sepolcro,https://poets.org/poem/san-sepolcro
Southern Road,https://poets.org/poem/southern-road
The Ruined Maid,https://poets.org/poem/ruined-maid
Exsultate Jubilate,https://poets.org/poem/exsultate-jubilate
Mastectomy,https://poets.org/poem/mastectomy
The Beef Epitaph,https://poets.org/poem/beef-epitaph
Transfiguration (audio only),https://poets.org/poem/transfiguration-audio-only
Letters from a Father,https://poets.org/poem/letters-father
Counting What the Cactus Contains,https://poets.org/poem/counting-what-cactus-contains
Kore,https://poets.org/poem/kore
Summer Holiday,https://poets.org/poem/summer-holiday
The Cities Inside Us,https://poets.org/poem/cities-inside-us
"War Music [Down on your knees, Achilles]",https://poets.org/poem/war-music-down-your-knees-achilles
A Silence,https://poets.org/poem/silence
What Will You Be?,https://poets.org/poem/what-will-you-be
Sexism,https://poets.org/poem/sexism
Francesco and Clare,https://poets.org/poem/francesco-and-clare
There’s a certain Slant of light (258),https://poets.org/poem/theres-certain-slant-light-258
Spring is like a perhaps hand,https://poets.org/poem/spring-perhaps-hand
Sestina: Altaforte,https://poets.org/poem/sestina-altaforte
Gettysburg,https://poets.org/poem/gettysburg
Post-Modernism,https://poets.org/poem/post-modernism
Slim Greer in Hell,https://poets.org/poem/slim-greer-hell
The Man with Night Sweats,https://poets.org/poem/man-night-sweats
American Sonnet (35),https://poets.org/poem/american-sonnet-35
Ode on a Grecian Urn,https://poets.org/poem/ode-grecian-urn
To Persuade a LadyCarpe Diem,https://poets.org/poem/persuade-ladycarpe-diem
"He ""Digesteth Harde Yron""",https://poets.org/poem/he-digesteth-harde-yron
Voyager,https://poets.org/poem/voyager
Water Music,https://poets.org/poem/water-music
Like Most Revelations,https://poets.org/poem/most-revelations
I Hear America Singing,https://poets.org/poem/i-hear-america-singing
Lady Lazarus,https://poets.org/poem/lady-lazarus
Memories of West Street and Lepke,https://poets.org/poem/memories-west-street-and-lepke
Tell Me a Story,https://poets.org/poem/tell-me-story
The Great Black Heron,https://poets.org/poem/great-black-heron
Light breaks where no sun shines,https://poets.org/poem/light-breaks-where-no-sun-shines
Lullaby,https://poets.org/poem/lullaby
Love Incarnate,https://poets.org/poem/love-incarnate
Stars Wheel in Purple,https://poets.org/poem/stars-wheel-purple
Into the Dusk-Charged Air,https://poets.org/poem/dusk-charged-air
Rock and Hawk,https://poets.org/poem/rock-and-hawk
Wildflower,https://poets.org/poem/wildflower
The Lamb,https://poets.org/poem/lamb
To Elsie,https://poets.org/poem/elsie
Rhode Island,https://poets.org/poem/rhode-island
Insect Assassins,https://poets.org/poem/insect-assassins
Inventing Father In Las Vegas,https://poets.org/poem/inventing-father-las-vegas
Honeymoon,https://poets.org/poem/honeymoon
Broadway,https://poets.org/poem/broadway
Descriptions of Heaven and Hell,https://poets.org/poem/descriptions-heaven-and-hell
Churchgoing,https://poets.org/poem/churchgoing
The Czar's Last Christmas Letter: A Barn in the Urals,https://poets.org/poem/czars-last-christmas-letter-barn-urals
Often I Am Permitted to Return to a Meadow,https://poets.org/poem/often-i-am-permitted-return-meadow
Learning,https://poets.org/poem/learning
Salvage,https://poets.org/poem/salvage
"Honky Tonk in Cleveland, Ohio",https://poets.org/poem/honky-tonk-cleveland-ohio
Mortal Limit,https://poets.org/poem/mortal-limit
Fog,https://poets.org/poem/fog-0
Sojourns in the Parallel World,https://poets.org/poem/sojourns-parallel-world
To Brooklyn Bridge,https://poets.org/poem/brooklyn-bridge
The Courtship of the Yonghy-Bonghy-Bo,https://poets.org/poem/courtship-yonghy-bonghy-bo
Infidelity,https://poets.org/poem/infidelity
