Poem Name,Poem Link
An Excuse For Not Returning the Visit of a Friend,https://poets.org/poem/excuse-not-returning-visit-friend
The Luxury of Hesitation [excerpt from The Proof from Motion],https://poets.org/poem/luxury-hesitation-excerpt-proof-motion
Poetry as Insurgent Art [I am signaling you through the flames],https://poets.org/poem/poetry-insurgent-art-i-am-signaling-you-through-flames
deer & salt block,https://poets.org/poem/deer-salt-block
I Have Never Been Anything Like Pink,https://poets.org/poem/i-have-never-been-anything-pink
What Is a Soprano,https://poets.org/poem/what-soprano
My Autopsy (Excerpt),https://poets.org/poem/my-autopsy-excerpt
Vision from the Blue Plane-Window,https://poets.org/poem/vision-blue-plane-window
Children in a Field,https://poets.org/poem/children-field
We Address,https://poets.org/poem/we-address
What Is Broken Is What God Blesses,https://poets.org/poem/what-broken-what-god-blesses
Woman at the Window,https://poets.org/poem/woman-window
Nocturne,https://poets.org/poem/nocturne
Blue or Green,https://poets.org/poem/blue-or-green
Diary of a Wave Outside the Sea [The martyr couldn’t believe his eyes],https://poets.org/poem/diary-wave-outside-sea-martyr-couldnt-believe-his-eyes
"This Nest, Swift Passerine [excerpt]",https://poets.org/poem/nest-swift-passerine-excerpt
Dangerous Astronomy,https://poets.org/poem/dangerous-astronomy
Goldfish Are Ordinary,https://poets.org/poem/goldfish-are-ordinary
Below the Earth,https://poets.org/poem/below-earth
Reading Novalis in Montana,https://poets.org/poem/reading-novalis-montana
Elegy for Sol LeWitt,https://poets.org/poem/elegy-sol-lewitt
Delta Flight 659,https://poets.org/poem/delta-flight-659
Beam,https://poets.org/poem/beam
Hunger,https://poets.org/poem/hunger
The Peace That So Lovingly Descends,https://poets.org/poem/peace-so-lovingly-descends
Porcelain,https://poets.org/poem/porcelain
In Aporia,https://poets.org/poem/aporia
Little Ending,https://poets.org/poem/little-ending
The Body Is the Victory and the Defeat of Dreams,https://poets.org/poem/body-victory-and-defeat-dreams
"Summer at Blue Creek, North Carolina",https://poets.org/poem/summer-blue-creek-north-carolina
The Hug,https://poets.org/poem/hug
Monument,https://poets.org/poem/monument
Since Nine O’Clock,https://poets.org/poem/nine-oclock
The National Interest,https://poets.org/poem/national-interest
Let Birds,https://poets.org/poem/let-birds
Untitled [Toward night],https://poets.org/poem/untitled-toward-night
Ode to Spring,https://poets.org/poem/ode-spring
Death Barged In,https://poets.org/poem/death-barged
Intensities of Emphasis and Wonder,https://poets.org/poem/intensities-emphasis-and-wonder
Porcelain,https://poets.org/poem/porcelain
In Aporia,https://poets.org/poem/aporia
Little Ending,https://poets.org/poem/little-ending
The Body Is the Victory and the Defeat of Dreams,https://poets.org/poem/body-victory-and-defeat-dreams
"Summer at Blue Creek, North Carolina",https://poets.org/poem/summer-blue-creek-north-carolina
The Hug,https://poets.org/poem/hug
Monument,https://poets.org/poem/monument
Since Nine O’Clock,https://poets.org/poem/nine-oclock
The National Interest,https://poets.org/poem/national-interest
Let Birds,https://poets.org/poem/let-birds
Untitled [Toward night],https://poets.org/poem/untitled-toward-night
Ode to Spring,https://poets.org/poem/ode-spring
Death Barged In,https://poets.org/poem/death-barged
Intensities of Emphasis and Wonder,https://poets.org/poem/intensities-emphasis-and-wonder
Lullaby in Blue,https://poets.org/poem/lullaby-blue
[white spring],https://poets.org/poem/white-spring
That Everything’s Inevitable,https://poets.org/poem/everythings-inevitable
Weaving,https://poets.org/poem/weaving
"Book 4, Ode 1, [To Venus]",https://poets.org/poem/book-4-ode-1-venus
Mercury Dressing,https://poets.org/poem/mercury-dressing
"Evening Concert, Sainte-Chapelle",https://poets.org/poem/evening-concert-sainte-chapelle
Assault,https://poets.org/poem/assault
The Life of Trees,https://poets.org/poem/life-trees
Life is Beautiful (audio only),https://poets.org/poem/life-beautiful-audio-only
The Lady in Kicking Horse Reservoir (audio only),https://poets.org/poem/lady-kicking-horse-reservoir-audio-only
Degrees of Gray in Phillipsburg (audio only),https://poets.org/poem/degrees-gray-phillipsburg-audio-only
Sailing to Byzantium,https://poets.org/poem/sailing-byzantium
Fall,https://poets.org/poem/fall
Praise Song for the Day,https://poets.org/poem/praise-song-day
"Untitled [You did say, need me less and I'll want you more]",https://poets.org/poem/untitled-you-did-say-need-me-less-and-ill-want-you-more
Nearly a Valediction,https://poets.org/poem/nearly-valediction
Cleis (audio only),https://poets.org/poem/cleis-audio-only
Wild Gratitude,https://poets.org/poem/wild-gratitude
I'm Going to Start Living Like a Mystic,https://poets.org/poem/im-going-start-living-mystic
Lay Back the Darkness,https://poets.org/poem/lay-back-darkness
Against Elegies,https://poets.org/poem/against-elegies
Scrape and Bell (audio only),https://poets.org/poem/scrape-and-bell-audio-only
Peace,https://poets.org/poem/peace-0
Winter Distances (audio only),https://poets.org/poem/winter-distances-audio-only
Letter to GC,https://poets.org/poem/letter-gc
Bardo,https://poets.org/poem/bardo
In the Surgical Theatre,https://poets.org/poem/surgical-theatre
Zozo-ji,https://poets.org/poem/zozo-ji
The Descent (audio only),https://poets.org/poem/descent-audio-only
Requiescat,https://poets.org/poem/requiescat
Noel,https://poets.org/poem/noel
The Harvest Moon,https://poets.org/poem/harvest-moon
Signs of the Times,https://poets.org/poem/signs-times
Grace for a Child,https://poets.org/poem/grace-child
Eternity,https://poets.org/poem/eternity
The New-England Boy's Song About Thanksgiving Day,https://poets.org/poem/new-england-boys-song-about-thanksgiving-day
Winter Twilight,https://poets.org/poem/winter-twilight
A List of Praises,https://poets.org/poem/list-praises
A Short Testament,https://poets.org/poem/short-testament
Thanks,https://poets.org/poem/thanks
"Brian, Age 7 (audio only)",https://poets.org/poem/brian-age-7-audio-only
Letter to God (audio only),https://poets.org/poem/letter-god-audio-only
Paul's Tattoo (audio only),https://poets.org/poem/pauls-tattoo-audio-only
Signal (audio only),https://poets.org/poem/signal-audio-only
The Triumph of Time,https://poets.org/poem/triumph-time
only gray rocks with drifting mist... (audio only),https://poets.org/poem/only-gray-rocks-drifting-mist-audio-only
basin of hills... (audio only),https://poets.org/poem/basin-hills-audio-only
wind is... (audio only),https://poets.org/poem/wind-audio-only
The Wild Iris (audio only),https://poets.org/poem/wild-iris-audio-only
Folly,https://poets.org/poem/folly
I Lost My Horse,https://poets.org/poem/i-lost-my-horse
How from Politeness to the Trees,https://poets.org/poem/how-politeness-trees
Safe in their Alabaster Chambers (216),https://poets.org/poem/safe-their-alabaster-chambers-216
Tender Buttons [A Light in the Moon],https://poets.org/poem/tender-buttons-light-moon
XXIX [Surprised by joy—impatient as the Wind],https://poets.org/poem/xxix-surprised-joy-impatient-wind
The Question Answered,https://poets.org/poem/question-answered
Matins (audio only),https://poets.org/poem/matins-audio-only
Egon Schiele's Wife (audio only),https://poets.org/poem/egon-schieles-wife-audio-only
Apiary IX (audio only),https://poets.org/poem/apiary-ix-audio-only
syntax,https://poets.org/poem/syntax-0
Toro,https://poets.org/poem/toro
The Good Provider,https://poets.org/poem/good-provider
Populating Heaven,https://poets.org/poem/populating-heaven
Man Carrying Thing,https://poets.org/poem/man-carrying-thing
Poetry Is a Destructive Force,https://poets.org/poem/poetry-destructive-force
Not Ideas About the Thing But the Thing Itself,https://poets.org/poem/not-ideas-about-thing-thing-itself
Eating Poetry,https://poets.org/poem/eating-poetry
Th' expense of spirit in a waste of shame (Sonnet 129),https://poets.org/poem/th-expense-spirit-waste-shame-sonnet-129
The Bell Zygmunt,https://poets.org/poem/bell-zygmunt
Each Moment a White Bull Steps Shining into the World,https://poets.org/poem/each-moment-white-bull-steps-shining-world
The Supple Deer,https://poets.org/poem/supple-deer
For What Binds Us,https://poets.org/poem/what-binds-us
Embers (audio only),https://poets.org/poem/embers-audio-only
Birthday (audio only),https://poets.org/poem/birthday-audio-only
Sycamores (audio only),https://poets.org/poem/sycamores-audio-only
Syntax,https://poets.org/poem/syntax
A Muse,https://poets.org/poem/muse-0
Why I Am Not a Painter,https://poets.org/poem/why-i-am-not-painter
Drawing from Life,https://poets.org/poem/drawing-life
Occurrences across the Chromatic Scale,https://poets.org/poem/occurrences-across-chromatic-scale
Maroon Canoe,https://poets.org/poem/maroon-canoe
The Golden Years,https://poets.org/poem/golden-years
The First Night,https://poets.org/poem/first-night
The Parakeets,https://poets.org/poem/parakeets
The Feast,https://poets.org/poem/feast
The Day Lady Died,https://poets.org/poem/day-lady-died
Personal Poem,https://poets.org/poem/personal-poem
Ave Maria,https://poets.org/poem/ave-maria
A Noun Sentence,https://poets.org/poem/noun-sentence
Sonnet V,https://poets.org/poem/sonnet-v
I Didn't Apologize to the Well,https://poets.org/poem/i-didnt-apologize-well
The Dusk of Horses,https://poets.org/poem/dusk-horses
Falling,https://poets.org/poem/falling
Recuerdo,https://poets.org/poem/recuerdo
Meditations in an Emergency,https://poets.org/poem/meditations-emergency
On Seeing Larry Rivers’ Washington Crossing the Delaware at the Museum of Modern Art,https://poets.org/poem/seeing-larry-rivers-washington-crossing-delaware-museum-modern-art
To the Film Industry in Crisis,https://poets.org/poem/film-industry-crisis
Hunting Civil War Relics at Nimblewill Creek,https://poets.org/poem/hunting-civil-war-relics-nimblewill-creek
"Dear Lonely Animal,",https://poets.org/poem/dear-lonely-animal
Today Mr. Rufo,https://poets.org/poem/today-mr-rufo
Text Message,https://poets.org/poem/text-message
Discrete Series (audio only),https://poets.org/poem/discrete-series-audio-only
Psalm,https://poets.org/poem/psalm-4
Leviathan,https://poets.org/poem/leviathan
The Forms of Love,https://poets.org/poem/forms-love
The Forms of Love,https://poets.org/poem/forms-love
Teaching the Ape to Write Poems,https://poets.org/poem/teaching-ape-write-poems
every little meth,https://poets.org/poem/every-little-meth
we both split,https://poets.org/poem/we-both-split
whim man mammon,https://poets.org/poem/whim-man-mammon
Sentimental Atom Smasher,https://poets.org/poem/sentimental-atom-smasher
The Feeling of the World as a Bounded Whale Is the Mystical [The child affixes],https://poets.org/poem/feeling-world-bounded-whale-mystical-child-affixes
Not Merely Because of the Unknown That Was Stalking Toward Them [The Wendy girl],https://poets.org/poem/not-merely-because-unknown-was-stalking-toward-them-wendy-girl
Title It Shotgun Wound,https://poets.org/poem/title-it-shotgun-wound
Copyright,https://poets.org/poem/copyright
Atlantic City Sunday Morning,https://poets.org/poem/atlantic-city-sunday-morning
An Address to Miss Phillis Wheatley,https://poets.org/poem/address-miss-phillis-wheatley
"To S. M., a Young African Painter, on Seeing His Works",https://poets.org/poem/s-m-young-african-painter-seeing-his-works
Early Affection,https://poets.org/poem/early-affection
"George Moses Horton, Myself",https://poets.org/poem/george-moses-horton-myself
America,https://poets.org/poem/america-3
Bible Defence of Slavery,https://poets.org/poem/bible-defence-slavery
Learning to Read,https://poets.org/poem/learning-read
Not Merely Because of the Unknown That Was Stalking Toward Them [If she lays out two spoons],https://poets.org/poem/not-merely-because-unknown-was-stalking-toward-them-if-she-lays-out-two-spoons
Not Merely Because of the Unknown That Was Stalking Toward Them [But the rocking chair],https://poets.org/poem/not-merely-because-unknown-was-stalking-toward-them-rocking-chair
Land's End (audio only),https://poets.org/poem/lands-end-audio-only
The Park (audio only),https://poets.org/poem/park-audio-only
Tranter in America (audio only),https://poets.org/poem/tranter-america-audio-only
"Macbeth, Act I, Scene II [The merciless Macdonwald]",https://poets.org/poem/macbeth-act-i-scene-ii-merciless-macdonwald
"King Lear, Act III, Scene II [Blow, winds, and crack your cheeks!]",https://poets.org/poem/king-lear-act-iii-scene-ii-blow-winds-and-crack-your-cheeks
On Shakespeare,https://poets.org/poem/shakespeare
To the Same,https://poets.org/poem/same
Against Fruition,https://poets.org/poem/against-fruition
Loving and Beloved,https://poets.org/poem/loving-and-beloved
The Sun Rising,https://poets.org/poem/sun-rising
The Garden,https://poets.org/poem/garden
"To Lucasta, on Going to the Wars",https://poets.org/poem/lucasta-going-wars
The Retreat,https://poets.org/poem/retreat
Upon Julia's Clothes,https://poets.org/poem/upon-julias-clothes
The Solitary Reaper,https://poets.org/poem/solitary-reaper
Ode to a Nightingale,https://poets.org/poem/ode-nightingale
The Good-Morrow,https://poets.org/poem/good-morrow
On His Deceased Wife,https://poets.org/poem/his-deceased-wife
On Time,https://poets.org/poem/time
Peace,https://poets.org/poem/peace-1
Against Fruition,https://poets.org/poem/against-fruition
Loving and Beloved,https://poets.org/poem/loving-and-beloved
The Sun Rising,https://poets.org/poem/sun-rising
The Garden,https://poets.org/poem/garden
"To Lucasta, on Going to the Wars",https://poets.org/poem/lucasta-going-wars
The Retreat,https://poets.org/poem/retreat
Upon Julia's Clothes,https://poets.org/poem/upon-julias-clothes
The Solitary Reaper,https://poets.org/poem/solitary-reaper
Ode to a Nightingale,https://poets.org/poem/ode-nightingale
Quindecagon (audio only),https://poets.org/poem/quindecagon-audio-only
What [Friends ask us why] (audio only),https://poets.org/poem/what-friends-ask-us-why-audio-only
Going Down Hill on a Bicycle,https://poets.org/poem/going-down-hill-bicycle
Playgrounds,https://poets.org/poem/playgrounds
The Wind and the Moon,https://poets.org/poem/wind-and-moon
The Gladness of Nature,https://poets.org/poem/gladness-nature
The Land of Story-books,https://poets.org/poem/land-story-books
The Sandman,https://poets.org/poem/sandman
Cradle Song,https://poets.org/poem/cradle-song
Lullaby of an Infant Chief,https://poets.org/poem/lullaby-infant-chief
Holy Innocents,https://poets.org/poem/holy-innocents
Japanese Lullaby,https://poets.org/poem/japanese-lullaby
The Sandman,https://poets.org/poem/sandman
Cradle Song,https://poets.org/poem/cradle-song
Lullaby of an Infant Chief,https://poets.org/poem/lullaby-infant-chief
Holy Innocents,https://poets.org/poem/holy-innocents
The Violet,https://poets.org/poem/violet
How Doth the Little Busy Bee,https://poets.org/poem/how-doth-little-busy-bee
[Artfully adorned Aphrodite] (audio only),https://poets.org/poem/artfully-adorned-aphrodite-audio-only
"To the Right Honourable William, Earl of Dartmouth",https://poets.org/poem/right-honourable-william-earl-dartmouth
A Nation's Strength,https://poets.org/poem/nations-strength
"America, a Prophecy, Plates 3 and 4",https://poets.org/poem/america-prophecy-plates-3-and-4
"Song of Myself, 3",https://poets.org/poem/song-myself-3
The Wild Honeysuckle,https://poets.org/poem/wild-honeysuckle
The Pulley,https://poets.org/poem/pulley
Karawane,https://poets.org/poem/karawane
A Political Litany,https://poets.org/poem/political-litany
The Soul selects her own Society (303),https://poets.org/poem/soul-selects-her-own-society-303
American Liberty,https://poets.org/poem/american-liberty
"In Memoriam, Epilogue, [O true and tried, so well and long]",https://poets.org/poem/memoriam-epilogue-o-true-and-tried-so-well-and-long
Elegy 5,https://poets.org/poem/elegy-5
Elegy 5,https://poets.org/poem/elegy-5
Let Us Live and Love (5),https://poets.org/poem/let-us-live-and-love-5
"Epithalamium, [Happy Bridegroom]",https://poets.org/poem/epithalamium-happy-bridegroom
Patience,https://poets.org/poem/patience
