Poem Name,Poem Link
Crescent Moons,https://poets.org/poem/crescent-moons
Red with a Touch of Sulfur,https://poets.org/poem/red-touch-sulfur
etymology,https://poets.org/poem/etymology
"[Things feel partial. My love for things is partial. Mikel on his last legs, covered]",https://poets.org/poem/things-feel-partial-my-love-things-partial-mikel-his-last-legs-covered
st. croix mornings,https://poets.org/poem/st-croix-mornings
a litany for the possessed,https://poets.org/poem/litany-possessed
Safety,https://poets.org/poem/safety-0
Particulate Matter,https://poets.org/poem/particulate-matter
Austerity,https://poets.org/poem/austerity-0
Dark Rum & Tonic,https://poets.org/poem/dark-rum-tonic
María Cristina Hanging Chrysalis,https://poets.org/poem/maria-cristina-hanging-chrysalis
Assiduously,https://poets.org/poem/assiduously
Currency,https://poets.org/poem/currency
Where is the Poet,https://poets.org/poem/where-poet
What Will You Do?,https://poets.org/poem/what-will-you-do
"At a Days Inn in Barstow, California",https://poets.org/poem/days-inn-barstow-california
Inside the MRI Machine,https://poets.org/poem/inside-mri-machine
Ekphrastifilia,https://poets.org/poem/ekphrastifilia
The courage that my mother had,https://poets.org/poem/courage-my-mother-had-0
The Sea and the Skylark,https://poets.org/poem/sea-and-skylark
Housesitting,https://poets.org/poem/housesitting
Poem Begun on the Day of My Father's funeral and Completed on the first Day of the New Year,https://poets.org/poem/poem-begun-day-my-fathers-funeral-and-completed-first-day-new-year
I Don’t Know What Will Kill Us First: The Race War or What We’ve Done to the Earth,https://poets.org/poem/i-dont-know-what-will-kill-us-first-race-war-or-what-weve-done-earth
"Adjacent, Against, Upon",https://poets.org/poem/adjacent-against-upon
"Phlebotomy, as Told by the Blood",https://poets.org/poem/phlebotomy-told-blood
Prompts (for High School Teachers Who Write Poetry),https://poets.org/poem/prompts-high-school-teachers-who-write-poetry
Magpies Recognize Themselves in the Mirror,https://poets.org/poem/magpies-recognize-themselves-mirror
How to Lift Him,https://poets.org/poem/how-lift-him
Sacrifice,https://poets.org/poem/sacrifice
Ark,https://poets.org/poem/ark
Bridges and Crossroads,https://poets.org/poem/bridges-and-crossroads
Navigation,https://poets.org/poem/navigation
To Theodore,https://poets.org/poem/theodore
Why I Love Thee?,https://poets.org/poem/why-i-love-thee
Common Things,https://poets.org/poem/common-things-0
Haw River Meditation,https://poets.org/poem/haw-river-meditation
OBIT [Music],https://poets.org/poem/obit-music-0
OBIT [The Priest],https://poets.org/poem/obit-priest
"The Farmhouse, the Old Barn in the Frame, Faceless Animals in Soft Focus",https://poets.org/poem/farmhouse-old-barn-frame-faceless-animals-soft-focus
Dust,https://poets.org/poem/dust-0
Ficus,https://poets.org/poem/ficus
"from ""Three Demons"": Sanki Series I",https://poets.org/poem/three-demons-sanki-series-i-0
Middle Distance,https://poets.org/poem/middle-distance
White Rhino,https://poets.org/poem/white-rhino
Five Scenes from Icarus,https://poets.org/poem/five-scenes-icarus
Fall,https://poets.org/poem/fall-0
Flyover Country,https://poets.org/poem/flyover-country
43 Sonnet,https://poets.org/poem/43-sonnet
From the Ground It Must Have Looked Like Its Wings Were Not a Part of It,https://poets.org/poem/ground-it-must-have-looked-its-wings-were-not-part-it
Ode to My Hair,https://poets.org/poem/ode-my-hair
Can You Describe Your Years in Prison?,https://poets.org/poem/can-you-describe-your-years-prison
Easter 1957,https://poets.org/poem/easter-1957
Jim Limber in Heaven Writes His Name in Water,https://poets.org/poem/jim-limber-heaven-writes-his-name-water
Questions,https://poets.org/poem/questions-0
Ultrasound,https://poets.org/poem/ultrasound
A Skull,https://poets.org/poem/skull
Miscegenation,https://poets.org/poem/miscegenation
"in lieu of a poem, i’d like to say",https://poets.org/poem/lieu-poem-id-say
An Adieu,https://poets.org/poem/adieu
The Creative Drive,https://poets.org/poem/creative-drive
OBIT [The Clock],https://poets.org/poem/obit-clock
OBIT [Memory],https://poets.org/poem/obit-memory
OBIT [Clothes],https://poets.org/poem/obit-clothes
I-797-C,https://poets.org/poem/i-797-c
OBIT [Friendships],https://poets.org/poem/obit-friendships
"from EXAQUA [in Zong!,]",https://poets.org/poem/exaqua-zong
"from EXAQUA [Oh, that's what I was]",https://poets.org/poem/exaqua-oh-thats-what-i-was
from EXAQUA [I've begun to grow fatigued.],https://poets.org/poem/exaqua-ive-begun-grow-fatigued
Hindi Ko Alam Ng Sasabihin Ko,https://poets.org/poem/hindi-ko-alam-ng-sasabihin-ko
Maid Poem #7: HR,https://poets.org/poem/maid-poem-7-hr
"Ring Burial, 34",https://poets.org/poem/ring-burial-34
"Time of Tyranny, 50",https://poets.org/poem/time-tyranny-50
"Time of Tyranny, 49",https://poets.org/poem/time-tyranny-49
"A Human of Mars, 36",https://poets.org/poem/human-mars-36
Nearly,https://poets.org/poem/nearly
The Wound Before the Tomb of Walt Whitman,https://poets.org/poem/wound-tomb-walt-whitman
American Sonnet for My Past and Future Assassin [When James Baldwin & Audre Lorde each lend],https://poets.org/poem/american-sonnet-my-past-and-future-assassin-when-james-baldwin-audre-lorde-each-lend
"Fides, Spes",https://poets.org/poem/fides-spes
Sundays,https://poets.org/poem/sundays-0
One Night Only,https://poets.org/poem/one-night-only
When I Hated My Body,https://poets.org/poem/when-i-hated-my-body
Protection,https://poets.org/poem/protection
Study of Two Figures (Ignatz/Krazy),https://poets.org/poem/study-two-figures-ignatzkrazy
Broadway,https://poets.org/poem/broadway-1
Math,https://poets.org/poem/math
Thinking of Frost,https://poets.org/poem/thinking-frost
Edgar Allan Poe,https://poets.org/poem/edgar-allan-poe
Divine Poems (134),https://poets.org/poem/divine-poems-134
Lyrics: II (17),https://poets.org/poem/lyrics-ii-17
On How to Use this Book,https://poets.org/poem/how-use-book
On the Brighton Beach Boardwalk,https://poets.org/poem/brighton-beach-boardwalk
"But, like, where is the body?",https://poets.org/poem/where-body
"You don't love me, you say, and deflate",https://poets.org/poem/you-dont-love-me-you-say-and-deflate
"Vasya, in Bed",https://poets.org/poem/vasya-bed
Step Two: Higher Power,https://poets.org/poem/step-two-higher-power
How to be Remembered,https://poets.org/poem/how-be-remembered
Ancestors Are Calling,https://poets.org/poem/ancestors-are-calling
What the Medicine Cabinet Said,https://poets.org/poem/what-medicine-cabinet-said
Devonte Travels the Sorry Route,https://poets.org/poem/devonte-travels-sorry-route
The Floral Apron,https://poets.org/poem/floral-apron
Who Is Less Than a Vapor?,https://poets.org/poem/who-less-vapor
Evening,https://poets.org/poem/evening-4
My Mother’s Colander,https://poets.org/poem/my-mothers-colander
Urn,https://poets.org/poem/urn
Mediterranean Blue,https://poets.org/poem/mediterranean-blue
Morning Song,https://poets.org/poem/morning-song-2
Separation Wall,https://poets.org/poem/separation-wall
Helen,https://poets.org/poem/helen-2
Transept,https://poets.org/poem/transept
Hear Trains,https://poets.org/poem/hear-trains
Sun God Appears,https://poets.org/poem/sun-god-appears
Doppler Effect,https://poets.org/poem/doppler-effect
Cloud Hands,https://poets.org/poem/cloud-hands
Transfigurations,https://poets.org/poem/transfigurations
Anna May Wong Blows Out Sixteen Candles,https://poets.org/poem/anna-may-wong-blows-out-sixteen-candles
Anna May Wong Rates the Runway,https://poets.org/poem/anna-may-wong-rates-runway
Anna May Wong on Silent Films,https://poets.org/poem/anna-may-wong-silent-films
Black Snow [I came home],https://poets.org/poem/black-snow-i-came-home
Black Snow [I live between the bus stop],https://poets.org/poem/black-snow-i-live-between-bus-stop
Moon Seen Through Windshield,https://poets.org/poem/moon-seen-through-windshield
"Elegy, Surrounded by Seven Trees",https://poets.org/poem/elegy-surrounded-seven-trees
Crossing,https://poets.org/poem/crossing
The Virus,https://poets.org/poem/virus
Duplex,https://poets.org/poem/duplex
Riddle,https://poets.org/poem/riddle
On Sundays,https://poets.org/poem/sundays
The Poetry Cops,https://poets.org/poem/poetry-cops
You Lose Something Every Day,https://poets.org/poem/you-lose-something-every-day
That’s My Heart Right There,https://poets.org/poem/thats-my-heart-right-there
In the Face of What You Remember,https://poets.org/poem/face-what-you-remember
from “Apocalipsixtlán” [12. A Second Crack in the Earth],https://poets.org/poem/apocalipsixtlan-12-second-crack-earth
from “Apocalipsixtlán” [5. Signs of the End of the World],https://poets.org/poem/apocalipsixtlan-5-signs-end-world
from “A Brief History of Fathers Searching for Their Sons” [5. Portrait of a Father After His Son’s Memorial Service],https://poets.org/poem/brief-history-fathers-searching-their-sons-5-portrait-father-after-his-sons-memorial-service
Solemnity,https://poets.org/poem/solemnity
from “A Brief History of Fathers Searching for Their Sons” [1. Parable],https://poets.org/poem/brief-history-fathers-searching-their-sons-1-parable
Holdfast,https://poets.org/poem/holdfast
In a Time of Peace,https://poets.org/poem/time-peace
Such Is the Story Made of Stubbornness and a Little Air,https://poets.org/poem/such-story-made-stubbornness-and-little-air
What We Cannot Hear,https://poets.org/poem/what-we-cannot-hear
O’ Noblesse O’,https://poets.org/poem/o-noblesse-o
Gunshot,https://poets.org/poem/gunshot
The Minister,https://poets.org/poem/minister
We Lived Happily During the War,https://poets.org/poem/we-lived-happily-during-war
Errand Upon Which We Came,https://poets.org/poem/errand-upon-which-we-came
"Who,",https://poets.org/poem/who
0 Shortcut to What?,https://poets.org/poem/0-shortcut-what
Presto! How the Universe is Made,https://poets.org/poem/presto-how-universe-made
Seeing a Medusa,https://poets.org/poem/seeing-medusa
Aubade with Attention to Pathos,https://poets.org/poem/aubade-attention-pathos
Elegy with Sympathy,https://poets.org/poem/elegy-sympathy
[Remarkable the litter of birds],https://poets.org/poem/remarkable-litter-birds
Girl Saints,https://poets.org/poem/girl-saints
I Have Read the Whole Moon,https://poets.org/poem/i-have-read-whole-moon
Brute Strength,https://poets.org/poem/brute-strength
OBIT [Ambition],https://poets.org/poem/obit-ambition
Now What,https://poets.org/poem/now-what
The Idol and the Icon,https://poets.org/poem/idol-and-icon
The Artificial Infinite,https://poets.org/poem/artificial-infinite
A Known Fact,https://poets.org/poem/known-fact
Songs of the Garden,https://poets.org/poem/songs-garden
The Persistence of Symptoms,https://poets.org/poem/persistence-symptoms
I'm a Good Person Because My Childhood Was,https://poets.org/poem/im-good-person-because-my-childhood-was
"if found, then measured",https://poets.org/poem/if-found-then-measured
Freedom,https://poets.org/poem/freedom-0
Lifted,https://poets.org/poem/lifted
I used to be a roller coaster girl,https://poets.org/poem/i-used-be-roller-coaster-girl
Dor,https://poets.org/poem/dor
Winter Colony,https://poets.org/poem/winter-colony
Hunger,https://poets.org/poem/hunger-1
The Body Remembers,https://poets.org/poem/body-remembers
OBIT [Caretakers],https://poets.org/poem/obit-caretakers
Aleppo,https://poets.org/poem/aleppo
Turnpike // Ghost,https://poets.org/poem/turnpike-ghost
The Female of the Species,https://poets.org/poem/female-species
Truth,https://poets.org/poem/truth
High Mist Toward Noon,https://poets.org/poem/high-mist-toward-noon
It's Hard to be a Saint,https://poets.org/poem/its-hard-be-saint
My Life in Politics,https://poets.org/poem/my-life-politics
Of Liberation,https://poets.org/poem/liberation
"No, Kanye, it’s not LIKE we’re mentally in prison",https://poets.org/poem/no-kanye-its-not-were-mentally-prison
The Imaginal Stage,https://poets.org/poem/imaginal-stage
Letting the Emptiness Become My Government,https://poets.org/poem/letting-emptiness-become-my-government
For the Child’s Mole,https://poets.org/poem/childs-mole
A Louder Thing,https://poets.org/poem/louder-thing
The Night the Rain Had Nowhere to Go,https://poets.org/poem/night-rain-had-nowhere-go
"from ""Like Nebraska""",https://poets.org/poem/nebraska-0
Disclosure,https://poets.org/poem/disclosure
Self-Portrait with Dad's Baseball Glove,https://poets.org/poem/self-portrait-dads-baseball-glove
"Come, Pioneer",https://poets.org/poem/come-pioneer
An Offering,https://poets.org/poem/offering
The Foxes,https://poets.org/poem/foxes
Poem Called Margaret,https://poets.org/poem/poem-called-margaret
Night Sky,https://poets.org/poem/night-sky
What April Proscribes,https://poets.org/poem/what-april-proscribes
Shainadas,https://poets.org/poem/shainadas
Poem in the Manner of the Year in Which I Was Born,https://poets.org/poem/poem-manner-year-which-i-was-born
Little Song,https://poets.org/poem/little-song-0
The Sentence,https://poets.org/poem/sentence
"Dear Millennium, On the Angel of Immigration",https://poets.org/poem/dear-millennium-angel-immigration
Wouldn't Hold,https://poets.org/poem/wouldnt-hold
Childhood Music,https://poets.org/poem/childhood-music
Autobiography,https://poets.org/poem/autobiography
"A Coney Island of the Mind, 28",https://poets.org/poem/coney-island-mind-28
"A Coney Island of the Mind, 20",https://poets.org/poem/coney-island-mind-20
"A Coney Island of the Mind, 19",https://poets.org/poem/coney-island-mind-19
"A Coney Island of the Mind, 13",https://poets.org/poem/coney-island-mind-13
"A Coney Island of the Mind, 11",https://poets.org/poem/coney-island-mind-11
"A Coney Island of the Mind, 8",https://poets.org/poem/coney-island-mind-8
"A Coney Island of the Mind, 6",https://poets.org/poem/coney-island-mind-6
"A Far Rockaway of the Heart, 2",https://poets.org/poem/far-rockaway-heart-2
Second Sight,https://poets.org/poem/second-sight
Space Station,https://poets.org/poem/space-station-0
For a Libyan Militia Member,https://poets.org/poem/libyan-militia-member
Three Wishes,https://poets.org/poem/three-wishes
The Fox,https://poets.org/poem/fox-0
Face,https://poets.org/poem/face-0
Declaration,https://poets.org/poem/declaration-0
Mother Country,https://poets.org/poem/mother-country
The Tartar from the Kremlin,https://poets.org/poem/tartar-kremlin
Celebration of the Absent One,https://poets.org/poem/celebration-absent-one
"from ""The Night Before""",https://poets.org/poem/night-6
Minus One,https://poets.org/poem/minus-one
from “The Night Side”,https://poets.org/poem/night-side
Night of Calunga in the Bairro Cabula,https://poets.org/poem/night-calunga-bairro-cabula
I Know You by Your Scent,https://poets.org/poem/i-know-you-your-scent
My Man,https://poets.org/poem/my-man
I Won’t Wash the Dishes Anymore,https://poets.org/poem/i-wont-wash-dishes-anymore
False Advertising,https://poets.org/poem/false-advertising
Time,https://poets.org/poem/time-3
Black Eye,https://poets.org/poem/black-eye
High Culture,https://poets.org/poem/high-culture
Like the Swift Flight,https://poets.org/poem/swift-flight
Brother Buddha,https://poets.org/poem/brother-buddha
Profit/Loss Statement,https://poets.org/poem/profitloss-statement
Triple Moments of Light and Industry,https://poets.org/poem/triple-moments-light-and-industry
The Poem Grace Interrupted,https://poets.org/poem/poem-grace-interrupted
Poof,https://poets.org/poem/poof-0
Lottery,https://poets.org/poem/lottery
We Were All Odysseus in Those Days,https://poets.org/poem/we-were-all-odysseus-those-days
Air Of,https://poets.org/poem/air
Model-Train Display at Christmas in a Shopping Mall Food Court,https://poets.org/poem/model-train-display-christmas-shopping-mall-food-court
Light Sleeper,https://poets.org/poem/light-sleeper
Election Night,https://poets.org/poem/election-night
Portrait in Nightshade and Delayed Translation,https://poets.org/poem/portrait-nightshade-and-delayed-translation
Dish of Mashed Peas,https://poets.org/poem/dish-mashed-peas
Epistemology,https://poets.org/poem/epistemology-0
My Son Wants to Know Who His Biological Father Is,https://poets.org/poem/my-son-wants-know-who-his-biological-father
And What If I Spoke of the Hours,https://poets.org/poem/and-what-if-i-spoke-hours
"The Monster, What Some Thought a Man",https://poets.org/poem/monster-what-some-thought-man
Nothing To Do,https://poets.org/poem/nothing-do
The Labyrinth of a Tree,https://poets.org/poem/labyrinth-tree
Leftover,https://poets.org/poem/leftover
Of Color of Landscape of Tenuous Rope,https://poets.org/poem/color-landscape-tenuous-rope
My Life in Brutalist Architecture #1,https://poets.org/poem/my-life-brutalist-architecture-1
Will You?,https://poets.org/poem/will-you
Slip,https://poets.org/poem/slip
ojha : rituals,https://poets.org/poem/ojha-rituals
At the Grave of the Forgotten,https://poets.org/poem/grave-forgotten
A Reading from the Book of Exile,https://poets.org/poem/reading-book-exile
In-between the sun and moon,https://poets.org/poem/between-sun-and-moon
Circle,https://poets.org/poem/circle-0
Jacob and Esau,https://poets.org/poem/jacob-and-esau
Family Tree,https://poets.org/poem/family-tree
Shaking Hands,https://poets.org/poem/shaking-hands
Not Yet,https://poets.org/poem/not-yet
Hunger Strikers,https://poets.org/poem/hunger-strikers
[ t h e ] n o r t h [ e r n ] [ o f ] i r e l a n d,https://poets.org/poem/t-h-e-n-o-r-t-h-e-r-n-o-f-i-r-e-l-n-d
Youth,https://poets.org/poem/youth
The Pedagogy of Conflict,https://poets.org/poem/pedagogy-conflict
Mont Blanc,https://poets.org/poem/mont-blanc
Relapsing / Remitting,https://poets.org/poem/relapsing-remitting
Punctum / Metaphor,https://poets.org/poem/punctum-metaphor
Shape,https://poets.org/poem/shape
Scripts for the Future,https://poets.org/poem/scripts-future
Dead Dead Darlings,https://poets.org/poem/dead-dead-darlings
[You Ask Me to Talk About the Interior],https://poets.org/poem/you-ask-me-talk-about-interior
A Unified Berlin,https://poets.org/poem/unified-berlin
At Night,https://poets.org/poem/night-5
Five Moths,https://poets.org/poem/five-moths
"In the gloaming, in the roiling night",https://poets.org/poem/gloaming-roiling-night
Meadowlark,https://poets.org/poem/meadowlark
Upon the Mountain’s Distant Head,https://poets.org/poem/upon-mountains-distant-head
"Song of the Open Road, 15",https://poets.org/poem/song-open-road-15
"Song of the Open Road, 14",https://poets.org/poem/song-open-road-14
"Song of the Open Road, 13",https://poets.org/poem/song-open-road-13
"Song of the Open Road, 12",https://poets.org/poem/song-open-road-12
"Song of the Open Road, 11",https://poets.org/poem/song-open-road-11
"Song of the Open Road, 10",https://poets.org/poem/song-open-road-10
"Song of the Open Road, 9",https://poets.org/poem/song-open-road-9
"Song of the Open Road, 8",https://poets.org/poem/song-open-road-8
"Song of the Open Road, 7",https://poets.org/poem/song-open-road-7
"Song of the Open Road, 6",https://poets.org/poem/song-open-road-6
"Song of the Open Road, 5",https://poets.org/poem/song-open-road-5
"Song of the Open Road, 3",https://poets.org/poem/song-open-road-3
Como Tú / Like You / Like Me,https://poets.org/poem/como-tu-you-me
"Sonnets from an Ungrafted Tree, XLI",https://poets.org/poem/sonnets-ungrafted-tree-xli
"Sonnet from an Ungrafted Tree, XVII",https://poets.org/poem/sonnet-ungrafted-tree-xvii
Euclid alone has looked on Beauty bare.,https://poets.org/poem/euclid-alone-has-looked-beauty-bare
"Oh, oh, you will be sorry for that word!",https://poets.org/poem/oh-oh-you-will-be-sorry-word
The Ballad of the Harp-Weaver,https://poets.org/poem/ballad-harp-weaver
Makebelieve,https://poets.org/poem/makebelieve
High Dangerous,https://poets.org/poem/high-dangerous
This Man,https://poets.org/poem/man
A Pact,https://poets.org/poem/pact-1
Petting Zoo,https://poets.org/poem/petting-zoo
For Rashan Charles,https://poets.org/poem/rashan-charles
Helen Considers Leaving Troy,https://poets.org/poem/helen-considers-leaving-troy
I Never Figured How to Get Free,https://poets.org/poem/i-never-figured-how-get-free
Love the Light-Giver,https://poets.org/poem/love-light-giver
"Song of Myself, 44",https://poets.org/poem/song-myself-44
"Song of Myself, 43",https://poets.org/poem/song-myself-43
"Song of Myself, 42",https://poets.org/poem/song-myself-42
"Song of Myself, 41",https://poets.org/poem/song-myself-41
"Song of Myself, 40",https://poets.org/poem/song-myself-40
"Song of Myself, 39",https://poets.org/poem/song-myself-39
"Song of Myself, 38",https://poets.org/poem/song-myself-38
"Song of Myself, 37",https://poets.org/poem/song-myself-37
"Song of Myself, 36",https://poets.org/poem/song-myself-36
"Song of Myself, 50",https://poets.org/poem/song-myself-50
"Song of Myself, 35",https://poets.org/poem/song-myself-35
"Song of Myself, 49",https://poets.org/poem/song-myself-49
"Song of Myself, 34",https://poets.org/poem/song-myself-34
"Song of Myself, 47",https://poets.org/poem/song-myself-47
"Song of Myself, 33",https://poets.org/poem/song-myself-33
"Song of Myself, 46",https://poets.org/poem/song-myself-46
"Song of Myself, 32",https://poets.org/poem/song-myself-32
"Song of Myself, 45",https://poets.org/poem/song-myself-45
"Song of Myself, 31",https://poets.org/poem/song-myself-31
"Song of Myself, 14",https://poets.org/poem/song-myself-14
"Song of Myself, 12",https://poets.org/poem/song-myself-12
"Song of Myself, 9",https://poets.org/poem/song-myself-9
"Song of Myself, 8",https://poets.org/poem/song-myself-8
"Song of Myself, 7",https://poets.org/poem/song-myself-7
"Song of Myself, 30",https://poets.org/poem/song-myself-30
"Song of Myself, 29",https://poets.org/poem/song-myself-29
"Song of Myself, 28",https://poets.org/poem/song-myself-28
"Song of Myself, 27",https://poets.org/poem/song-myself-27
"Song of Myself, 26",https://poets.org/poem/song-myself-26
"Song of Myself, 25",https://poets.org/poem/song-myself-25
"Song of Myself, 23",https://poets.org/poem/song-myself-23
"Song of Myself, 22",https://poets.org/poem/song-myself-22
"Song of Myself, 21",https://poets.org/poem/song-myself-21
"Song of Myself, 20",https://poets.org/poem/song-myself-20
"Song of Myself, 19",https://poets.org/poem/song-myself-19
"Song of Myself, 18",https://poets.org/poem/song-myself-18
"Song of Myself, 17",https://poets.org/poem/song-myself-17
"Song of Myself, 16",https://poets.org/poem/song-myself-16
"Song of Myself, 15",https://poets.org/poem/song-myself-15
Sonnets-Realities (I),https://poets.org/poem/sonnets-realities-i
