Poem Name,Poem Content
Fear of Description,"Fluid curse
Cut loose from the face
Aeolian window
Singing my costume
The rain too wrongly falling to run in
When asked in an interview
Do I want the position
By night I do
No by day
And mute life plays, rising to the skin
To dream this concrete
Shape we’re in"
You are my lucky star.,"My unmothered bird,
dropped from the sky
             like a millstone.
If you outlive the fall,
crawl from your crater
like the second coming,
             like the swell of new growth
after fire: just briars and briars
and briars."
The Damned: Our Blue Yodel No. 9,"It’s a long, long lane
that has no turning
It’s a fire
that always keeps on burning... 
Sure as you were born
to die.
—Bessie Smith
  It’s just another requiem for Ragtown Ragers
where we’re all sons & sometimes-daughters
of part-time Baptist preachers. Our nightly high
hyphenated by Bobby Knuckles backing
his pickup too damn far up & onto this Christmas-light-
lit porch where you’d rollick over a slurred sea
of neon lighters firing up enough 305s to drown a toddler
in smoke. Goddamn if that ain’t exactly
what Tammi Miami (named on account ’cause
sure as brimstone and shitfire if she ain’t escaping
to the Magic City real soon) Goddamn if she isn’t
slowroasting her unborn son—of a shotgun
wedding in that crockpot cradled
beneath crossed arms. “Tam, you s-shouldn’t
s-s-shouldn’t,” Tyler taps his nose. Damn if he doesn’t
got more ticks than a midsummer’s deer carcass.
“Shouldn’t what, Slick?” True, Tammi likes him
well enough but damn if her gaze ain’t tempered glass.
Tyler leaning, right peach-pleased & dragging deep
he flicks the soggy slug of cigarette grassward:
“Ta-am, you shouldn’t wear a b-bandanna as a shirt.” She flips
Tyler the middle acrylic, ruby as her ruddy bandanna top.
Damn if them nights weren’t a flurry of schwagy shooting
stars across the warped wood of a thousand porch boughs.
& how we howled: pack of coyotes circling an absent moon. Feeling
we’d bent the bars of its orange irons & finally, basking in the light."
"Rich People in Paintings,","moustached, bejeweled, or bejowled,
peer from the walls. A pinched cigarette
burns and smoke threads the afternoon.
No calling cards await on a silver tray
& being painted bores them too:
Men in tennis whites or one whose hand
weights the globed newel post
or home from the hunt in pink coat
and canary vest, riding crop clutched
in a gloved hand—the waiting day
a bright gleam on his black boots.
Behind him, the gilt frame of another scene
and a casement window that must open
on pedigreed pets, horses, and markets
waiting to be mastered. What will he mount
next? Somewhere a sailboat creaks against
a dock or the open eye of a canoe is beached
at the edge of a pond still as the hopelessly
lazy Mlle G, shoulders chalky with powder,
posed in the palm court, where bulbs break
into bloom, the white throats of daffodils
frilled as lace that lines her cuffs
while she dreams of chapel bells and school,
back bay clubs, an island braceleted
by seas, and pygmy deer they shot
and stuffed one season. Across from her,
a young mistress of the breakfast nook
peels an impossible sun. The rind unfurls
on the tablecloth’s vast winter, a snowfield
for two more oranges and a dish of melon
sliced to smiles. Upstairs, unpainted spaniels
loll that were bred to fill the space a body
makes, and a clamshell case closes on its string
of pearls. Let those who owned the world
sneer or sigh. Now they’re simply owned."
So Chinese Girl,"Anyone who makes tasty food has to be a good person,
            because think of all the love that goes into cooking:
salt and pepper, sprinkle a little extra cheese, and pop open a bottle
            of Syrah, or if we’re eating at my parents’ in Las Vegas,
we’re drinking Tsingtao beer, my father’s favorite, and he adds more
            bamboo shoots and straw mushrooms and baby corn,
and fun fact: When I was a baby, I’d eat only corn and carrot-flavored
            mush, and now, my dad adds more to the Buddha’s Delight,
a vegetarian dish from China, and I think about my aunt
            in Hong Kong, who, once a year, buys fish from restaurants,
only to release them back into the sea—eat tofu,
            save a life—but back to the dinner scene in Vegas,
my mom is making her Cantonese lobster, extra garlic and ginger,
            and I grew up licking lobster shells for their sauce,
I grew up waking up during summer vacations
            to my mother wearing a headband, warding off the grease
from cooking crabs and shrimps, heads intact, and there’s something, just something
            about my parents’ cooking that makes me feel
a little more like a Chinese girl, because I don’t live in Hong Kong,
            and unlike my cousins, my daily stop isn’t Bowring Street Station,
where I could pick up fresh mango cake before it’s sold out,
            or what about chocolate mousse cake in the shape of a bunny
or mini–dome cakes shaped like cows and pigs
            or cakes shaped like watermelons and shikwasa and citrus mikans,
and who wouldn’t want custard egg tarts or hot dogs
            wrapped in sweet bread or sesame balls, washing it all down
with cream soda, and I feel like that little Chinese girl
            in Kowloon again, getting picked up by my grandpa
after preschool, ready to go junk shopping, and I’d come home
            with shrimp crackers and a toy turtle aquarium and a snowman
painting and a dozen roses, and no, I don’t even like flowers anymore,
            but there’s something, just something about thrifting
with my grandpa now at age twenty-eight that makes me feel
            so Chinese Girl, the way he bargains in the stalls,
asking for the best, “How much for that Murakami-era Louis Vuitton belt?”
            or “What about this vintage Armani?”
and it’s like that look he gives me at dim sum, after the sampler
            of shumai and har gow and chicken feet and char siu bao comes,
and he tells me to eat everything, watches me chow down on
            Chinese ravioli, and that face of his freezes in the moment:
“Eat more, eat more, eat more. Are you happy?”
            And oh, Grandpa, I’m so happy I could eat forever."
Elegy in Norms,"A reprieve: the subsiding of a storm. The withered leaves in the cracks
of the city’s cobblestones, the owl slams its head again and again
against the glass doors of the new coffee shop.
A chipped gimcrack inside my palm, a needle searching for a thimble:
because I know the names of every street in this city,
                                     I resist nomenclatures.
A truce, a never-ending interim: the subsiding of a storm.
A locust drags a bullock cart across the tramline.
I see you standing
                                     in the far end of the alley,
almost invisible: crouching behind the abandoned alabaster cherubs.
You are carving a constellation out of the bones, stolen from an incomplete
museum. An incomplete museum, an abandoned excavation site,
a notebook with nothing but inkstains:
                                     yet, when translated, this is an illuminating picture.
Where in this symmetry of blue-ink grief to look
for pronouns that would house my loud dissipations?"
The Skaters,"What a thing to trust your life to, a scenic
veneer of solid safety, slashed with blades.
Give me four cubes in a gin and tonic.
Give me salt for sidewalks and lacquered roads.
In London, 1867, the ice
gave way in Regent’s Park, and hundreds fell
into the faithless lake. In a trice
Victorian coats and heavy skirts swelled
with water; boots and skates pulled them down.
They clawed at branches, each other, the frozen shelf,
mad to regain the land. Forty drowned.
So cold it was, the ice resealed itself
and kept them for days, preserved like florists’ wares
under glass, reaching toward the air."
"Dear Maker,","and Molly McCully Brown
  Under my body’s din,
             a hum that won’t quiet,
I still hear what you’ve hidden
             in all the waves of sound:
each bead of pain
             that buries its head
like a black-legged tick,
             intractable but mine
to nurse or lure with heat.
             Please, tell me
what it means that I’ve grown
             to love the steady sound
of so many kinds of caving in,
             buckling down, the way
a body gives itself away
             like a sullen bride or the runt
who couldn’t latch? I know I’m just
             a hairline crack the music
leaves behind. I love
             the music, though I can’t keep it."
Murmur of the Bay,"Translated by Don Cellini
  Look at us there, fermented
between daybreak
               and its chills
the dawn dampens us
with its almost ashen milk
and it moves us
with that glamour of things
that rot
look at us there, ghosts
and leave us there, wandering
biting the mud
to quench the germ
with our constant thirst
nourishing ourselves
on everything that hurts"
The Old Orphan,"           for Andrew Periale
The sparrows in the gutter knew you
And hopped out of your way.
The trash being blown about
By the wind gusting did as well.
A few scenes from your life
Were about to be performed
By a puppet theater in the park,
When it started to rain hard,
Making the great trees panic
Along with mothers and children,
Who ran shrieking for cover
Wherever they could find it,
Except for you, already seated
In a long row of empty chairs,
Waiting for your angry stepfather
To step out from behind a curtain."
Cheyenne Mountain,"By easy slope to west as if it had
    No thought, when first its soaring was begun,
    Except to look devoutly to the sun,
It rises, and has risen, until, glad,
With light as with a garment, it is clad,
    Each dawn, before the tardy plains have won
    One ray; and after day has long been done
For us, the light doth cling reluctant, sad
To leave its brow.
                        Beloved mountain, I
Thy worshipper, as thou the sun’s, each morn,
    My dawn, before the dawn, receive from thee;
    And think, as thy rose-tinted peaks I see,
That thou wert great when Homer was not born,
And ere thou change all human song shall die!"
Crossed Threads,"The silken threads by viewless spinners spun, 
Which float so idly on the summer air, 
And help to make each summer morning fair, 
Shining like silver in the summer sun, 
Are caught by wayward breezes, one by one, 
Are blown to east and west and fastened there, 
Weaving on all the roads their sudden snare. 
No sign which road doth safest, freest run, 
The wingèd insects know, that soar so gay 
To meet their death upon each summer day. 
How dare we any human deed arraign; 
Attempt to recon any moment's cost; 
Or any pathway trust as safe and plain 
Because we see not where the threads have crossed? "
Milkweed,"O patient creature with a peasant face, 
Burnt by the summer sun, begrimed with stains, 
And standing humbly in the dingy lanes! 
There seems a mystery in thy work and place, 
Which crowns thee with significance and grace; 
Whose is the milk that fills thy faithful veins? 
What royal nursling comes at night and drains 
Unscorned the food of the plebeian race? 
By day I mark no living thing which rests 
On thee, save butterflies of gold and brown, 
Who turn from flowers that are more fair, more sweet, 
And, crowding eagerly, sink fluttering down, 
And hang, like jewels flashing in the heat, 
Upon thy splendid rounded purple breasts."
In my craft or sullen art,"In my craft or sullen art
Exercised in the still night
When only the moon rages
And the lovers lie abed
With all their griefs in their arms,
I labour by singing light
Not for ambition or bread
Or the strut and trade of charms
On the ivory stages
But for the common wages
Of their most secret heart.
Not for the proud man apart
From the raging moon I write
On these spindrift pages
Nor for the towering dead
With their nightingales and psalms
But for the lovers, their arms
Round the griefs of the ages,
Who pay no praise or wages
Nor heed my craft or art."
Lament of Submerged Persons,"Mudslide in Rio de Janeiro state...: in the early hours of Saturday, following two days of heavy downpour. A boulder slid down a slope and hit a group of houses in the city of Niterói. Volunteers joined rescuers in silence so that any survivors could be heard.
                       —BBC News, November 11, 2018
It's as if the marrow of the earth mistook us
for part of itself, our limbs its own settling
form, like we have sunk into chairs and taken as us
our tight-tucked legs, our bellies. Or known the settling
head of our daughter to sternum as an uncleaved us,
one sleeping self inside a woken self. The settling
mud around, its heave, seems simple now: is softening us
into dense dark shape, and we are settling
our gauges too: voice from volume, sediment, shadow, us
from the spaces we lived. Silence settling
who we thought we were, was us,
into this all-consuming lack. Nothing settling
a choke around the circumference of light, drawing us
in. We no longer know if our eyes are open, only settling:
(where our daughter sank her pillow—her hair—and us
somewhere too), though we're yielding there to this, settling
aphotic loss, how we once lived what we could bear: us,
her, no more. Now there is weight so true, a settling
so whole, we could die in its lightness: it exiles us
to formless terror—no blanket, no bed, but settling.
If we could remember that once a throat was us
inside a body. Only: here, or here, inside this settling,
a hint of shade, almost like memory: the sound of us. 
If we could just know again our mouths. We 
could part the earth with our voices, ask to be heard."
The Thrill of the Chase,"As I have gone alone in there
And with my treasures bold,
I can keep my secret where,
And hint of riches new and old.
Begin it where warm waters halt
And take it in the canyon down,
Not far, but too far to walk.
Put in below the home of Brown.
From there it's no place for the meek,
The end is ever drawing nigh;
There'll be no paddle up your creek,
Just heavy loads and water high.
If you've been wise and found the blaze,
Look quickly down, your quest to cease,
But tarry scant with marvel gaze,
Just take the chest and go in peace.
So why is it that I must go
And leave my trove for all to seek?
The answers I already know,
I've done it tired, and now I'm weak.
So hear me all and listen good,
Your effort will be worth the cold.
If you are brave and in the wood
I give you title to the gold."
"Here, now, gone","We’re standing in the road
looking at a dead fawn. His truck facing town,
mine headed toward home. It appears to be sleeping
on the double yellow, curled as if in tall grass
or on a down comforter in a video someone has posted
on YouTube about her pet deer. No sign of collision
or gunshot, garroting, heart attack: nothing but spots,
cuteness. The name on his door means he works
on the natural gas pipeline that’ll run
from West Virginia to North Carolina.
The company that pays him has a reputation for ruin
worse than syphilis. Employees have been told
to stay away from locals. They stick to a hotel
near the freeway with a decor I’d call modern roach,
drink there, hone boredom, look at stars.
We both crouch to make sure the fawn is dead.
“What the fuck,” he says, staring at the desert
of my face, where there’s no rain or hope,
only cactus, as I search the dry lake-bed of his.
He looks back at the fawn, brings his hands together
as if waiting for a Communion host,
makes a scooping motion with his hands,
then slides his eyes to the side of the road:
I’m being asked to help save a dead fawn
from the bonus carnage of traffic, the shredding
that suggests life isn’t just delicate
but deserves to be erased.
We are the briefest couple
joined by common cause, move the fawn
and stand briefly as men who have respected loss
for sentimental reasons. Then nod, become ghosts
of a moment we are the custodians of, holders
of the unholdable, wind telling the story of itself
to itself."
A Sense of Empty,"Imagine stuffing a planet in your pocket, what you would
find about time or the time you didn’t have a pocket;
also, the vast empty of what we can’t keep in mind
like this morning’s snow, as if it could reflect a sense
of space, lost time, or anything except what’s cobbled
from what happens in fraught moments, like the time
you stole cereal for Emmy from the Benson General Store,
which was also a kind of empty but not what gets
described with equations as space dimensions.
I read a book once that said human history could be told
as a sequence of invented drinks: beer, wine, whiskey, tea,
coffee, and Coke—Coke being the greatest deviation
from nature, but you can’t tell where to draw the line
between natural or what’s made up, like the quark nobody’s
seen with a naked eye or how theft could make sense.
Beer was discovered when barley was left in a vat
catching water, somebody tasting it with that empty-pocket
feeling like a mother in a row of Benson General cereal.
Who can put it all together—the sympathetic, the synthetic,
the analytic, and the peculiar way things evolve in time
and space, the links between drinks, as beer to Coke.
You probably read books, too, and, like me, doubt that
a single morality exists. You know space does, but you’re
not sure where, in the end, it empties, which is what you feel
when you’re off in a winter snow by yourself and you think
you know snow, common as your coat pocket—then it melts
and you realize you’re not sure you know anything at all."
Imago: Portrait of a Young Poet,"It’s not her elytra,
glittery and hard,
but the second, delicate pair
of wings they conceal,
folded along artful veins,
that when it’s time
will open and carry her."
The Task of Naming Me,"I don’t think the task of naming me
fell to my father because they thought
the sex of the child was decided by the sperm—
I don’t think they knew that. They thought that giving
a name was a big deal, so it should be
a man who did it—and my mother was grieving,
her Father in heaven had given her
another daughter. In the room where new parents
pay and check out, they won’t let you take
your baby home if you haven’t named her.
I think there would have been a flourish,
a flash for the nurses in his dark brown eyes,
a delay as he closed his eyes and held his
frat-boy finger above the open
Bible, then brought his digit down into the
creek-bed of eros, the laid-open
lady book, and touched my name.
This morning I wondered if it was on purpose
he opened the book way back in war,
in Kings and Numbers, letting the Psalms
and Proverbs and Ecclesiastes go by,
good-bye to Isaiah and Jeremiah,
and stopped, blind, at the narrow window
of a song—the slot for the crossbow’s arrow
between turret bulges—he touched my name among
the roses and the lilies, I rose up
under my father’s thumb, and his fruit was
sweet to my taste, and the shade of his presence
has been all my life a rich and enduring night."
Song to Gabriel Hirsch,"We first met in your home. Outside,
summer fire. Inside, Texas
summer ice, I was wiped out
by travel and illness, lying on a couch,
which made me a good height for you to talk to.
That I had a son with the same name
as you, struck you with wonder—me, too—
one name, one label, two beings. We said,
to each other, I think, whatever came into
our minds—put there by what the other
had just said—as if we threw,
one by one, taking turns, those
intensely dried paper flowers
of my childhood, into a glass of water,
and watched them uncurl, fast, uneven,
and bright—and tossed another. We were in
the present moment, so intensely in it
everything outside it took a step back,
out of the light, then another step back.
And that was where we met, next,
years later, in that light, you were so
intent, alert, alive, as if
in the grip of a fierce brightness, and moving
around in it, quick in its grip. I wish I had
been there, last week, to hear your best friend,
who had met you eye to eye—in what,
in your childhood, was the future—talk of how
extraordinary you were, my almost
unknown dear, your mother’s and father’s
dearest. You were wearing a cape, that first day,
a cloak of many colors, a cloud,
your hand on the shoulder of the wild creature of your life."
What Follows Is a Reconstruction Based on the Best Available Evidence,"     1.   I ate eggs from a chafing dish while the baker reminded us: the only thing that will hurt you out here are your own bad decisions
     2.   I felt fettered then un-
     3.   I listened to the rain
     4.   I listened to the rain hitting the Carrier compressor, the gravel walk
     5.   I listened to the rain flattening the clover, I listened to the rain letting up and then it was ozone and drip
     6.   On the bench under the overhang in the rain I let myself pretend I was younger and childless, like the first time I arrived here
     7.   The first time I arrived here, I never thought I am small and luminous
     8.   The body, burdened and miraculous
     9.   The body as thin-nest boundary
     10.   I climbed into your body like a cave
     11.   I was frightened to walk in the dark
     12.   Late at night even my own movements became unknowable, magnified and rustling
     13.   The night cut by the moon, punctured by the whistle of the cargo train
     14.   There was only a hole, there was only forward and more forward
     15.   The inevitability of a scarred life, your pulse, stitches, this palace of breath
     16.   go on, go on / again, again / return, return"
Desire [even in the time of the tyrant],"then i am sprawling in through me
then i am fastened into myself
into my points and my pulls
then i am spinning in rev, in stare
it is a stun and a shunning of this life
it is a slutting of this life
it is a spawning of this moment
i am a promise awake with knowing
a pull in a thread
sprawling
a sputtering
a stuttering
a slant
a song
a rising
a falling
a driving to the edge & waiting
a waiting for the edge to fall
an edging closer to the fall
a wanting the fall to crush
and now i am in the fall
i am the fall
i thank the desire
i kiss the desire
i hold the desire
i thumb the desire
i bite the desire
i thrust the desire
i grind the desire
i rub the desire
it is without oars
& sitting
lulling
circling in a pond
it is the wind tracing
the feet of the kicking beneath that surface
the earth beneath sucking & sucking
that filling of the mouth
that shattering of time
i am bringing myself to a standstill
i am allowing the water to spread
i am afloat in the desire
the desire of me
of you
i am pinning myself to the surface
waiting for the moon to fall
longing for the pierce of stars
tonguing the night
brushing away the darkness
til there is light
around
beneath
inside
til my eyes
open
to the white
of the sky"
Sleepers,"A black-chinned hummingbird lands 
on a metal wire and rests for five seconds; 
for five seconds, a pianist lowers his head 
and rests his hands on the keys; 
a man bathes where irrigation water 
forms a pool before it drains into the river;
a mechanic untwists a plug, and engine oil 
drains into a bucket; for five seconds, 
I smell peppermint through an open window,
recall where a wild leaf grazed your skin;
here touch comes before sight; holding you, 
I recall, across a canal, the sounds of men 
laying cuttlefish on ice at first light;
before first light, physical contact, 
our hearts beating, patter of female rain 
on the roof; as the hummingbird 
whirrs out of sight, the gears of a clock 
mesh at varying speeds; we hear 
a series of ostinato notes and are not tied
to our bodies’ weight on earth."
Two Views of a Discarded Mattress,"1.
Propped against a tree on a sidewalk next 
to the trash cans, shorn of sheets, its fabric 
a casing for its coils, harborer of secretions 
seeped and dried, its phosphorous surface 
glitters abandoned skin flakes in moonlight, 
shingles from roof sides of humans. Mucous
trails pearlescent from a snail crawled up
the trunk of the tree upon which this bed 
formerly slept on now leans. Loved upon?
Perhaps. Dreamt on most definitely. Hands
on skin most definitely, the stains it harbors
are the trails of dreams, the shotguns aimed
at baby carriages, molars boring holes into 
the palm upon which they are cast like dice,
and the mystery of love as scratchy and fine
smelling as the needle tree that carried you
off with its scent of resin: it’s a hideous thing.
2.
Sheet marks on the face won’t disappear into
the water filling the basin. Under the eyes dark 
lakes before the resinous reflection of window
cast into mirror by interior lights set against
the night. Do you wonder if I dream of your 
shattering? Marks on the face don’t melt into 
the water. It would be strange to dream that 
hard for a stranger, even for you who became 
strange within an hour. Yet, I am waking from 
the press of your face against my face. Carried 
off over the shoulder, hauled through doorways, 
receiving your murder, once this mattress was 
bent at its middle, sagged profuse as a gaping 
blouse, and bore stains of which I was never 
aware while asleep. You knew. You were there 
too. You will dream of congress between us. 
I withdraw my hand. I refuse. Haul me away."
