Poem Name,Poem Link
ninth: a conversation between Annabot and the Human Machine on the subject of overpowering emotion,https://poets.org/poem/ninth-conversation-between-annabot-and-human-machine-subject-overpowering-emotion
Verguenza,https://poets.org/poem/verguenza
Heart Condition,https://poets.org/poem/heart-condition
Death as a Way of Life [It began:],https://poets.org/poem/death-way-life-it-began
Each year,https://poets.org/poem/each-year
Lighthouse,https://poets.org/poem/lighthouse
NIGHTMORNINGSKY,https://poets.org/poem/nightmorningsky
Translation,https://poets.org/poem/translation-0
Along with Youth,https://poets.org/poem/along-youth
Ode to My Hands,https://poets.org/poem/ode-my-hands
The Descent of Man,https://poets.org/poem/descent-man
At the Carnival,https://poets.org/poem/carnival
In the Airport,https://poets.org/poem/airport
Simulacra,https://poets.org/poem/simulacra
"Balance, onslaught",https://poets.org/poem/balance-onslaught
On the Beach at Night Alone,https://poets.org/poem/beach-night-alone
The Hour Until We See You,https://poets.org/poem/hour-until-we-see-you
619,https://poets.org/poem/619
Cognitive Deficit Market,https://poets.org/poem/cognitive-deficit-market
Obviously,https://poets.org/poem/obviously
Joy in the Woods,https://poets.org/poem/joy-woods
Confetti Allegiance: Love Letter to Jim Brodey,https://poets.org/poem/confetti-allegiance-love-letter-jim-brodey
Sysiphusina,https://poets.org/poem/sysiphusina
Poem for Jack Spicer,https://poets.org/poem/poem-jack-spicer
Forever War,https://poets.org/poem/forever-war
Summer,https://poets.org/poem/summer-1
I Too Was Loved By Daphne,https://poets.org/poem/i-too-was-loved-daphne
more shadow,https://poets.org/poem/more-shadow
Perceiving is the same as receiving and it is the same as responding.,https://poets.org/poem/perceiving-same-receiving-and-it-same-responding
Purgatorio,https://poets.org/poem/purgatorio
In the Mountains on a Summer Day,https://poets.org/poem/mountains-summer-day
"Tempest, Act V, Scene I [Where the bee sucks, there suck I]",https://poets.org/poem/tempest-act-v-scene-i-where-bee-sucks-there-suck-i
Proclamation,https://poets.org/poem/proclamation
Trigger Guard,https://poets.org/poem/trigger-guard
October 14—The Dow Closes Up 10015,https://poets.org/poem/october-14-dow-closes-10015
Again a Solstice,https://poets.org/poem/again-solstice
"Paradise Lost, Book IV, Lines 639–652",https://poets.org/poem/paradise-lost-book-iv-lines-639-652
The Pressure of the Moment,https://poets.org/poem/pressure-moment
Lighthead's Guide to Addiction (audio only),https://poets.org/poem/lightheads-guide-addiction-audio-only
"Two Pages, 122 Words on Music and Dance",https://poets.org/poem/two-pages-122-words-music-and-dance
Everyone Is Asleep,https://poets.org/poem/everyone-asleep
The Ballad of the Children of the Czar,https://poets.org/poem/ballad-children-czar
The Heavy Bear Who Goes With Me,https://poets.org/poem/heavy-bear-who-goes-me
Summer Images,https://poets.org/poem/summer-images
Trip Hop,https://poets.org/poem/trip-hop
I’d Like a Little Flashlight,https://poets.org/poem/id-little-flashlight
The Bottom,https://poets.org/poem/bottom
Image of the Engine (audio only),https://poets.org/poem/image-engine-audio-only
The Burning of Paper Instead of Children (audio only),https://poets.org/poem/burning-paper-instead-children-audio-only
I’d Like a Little Flashlight,https://poets.org/poem/id-little-flashlight
The Bottom,https://poets.org/poem/bottom
Poem,https://poets.org/poem/poem-9
My/My/My,https://poets.org/poem/mymymy
Poem 1,https://poets.org/poem/poem-1-0
Adam Lay Ibounden,https://poets.org/poem/adam-lay-ibounden
Lament for the Makaris,https://poets.org/poem/lament-makaris
Poems,https://poets.org/poem/poems
On Summer,https://poets.org/poem/summer-0
A Poem,https://poets.org/poem/poem-1
Poem,https://poets.org/poem/poem-2
Poem,https://poets.org/poem/poem-3
Poem,https://poets.org/poem/poem-4
Poem,https://poets.org/poem/poem-5
Poem,https://poets.org/poem/poem-6
Abraham Lincoln,https://poets.org/poem/abraham-lincoln
Night Songs,https://poets.org/poem/night-songs
from The Vision of Sir Launfal,https://poets.org/poem/vision-sir-launfal
"Video: ""Eve of Easter"" on Public Access Poetry",https://poets.org/poem/video-eve-easter-public-access-poetry
Video: The Librarian,https://poets.org/poem/video-librarian
if s/one is mocking let it be tender,https://poets.org/poem/if-sone-mocking-let-it-be-tender
elegy for kari edwards,https://poets.org/poem/elegy-kari-edwards
last swan of avon,https://poets.org/poem/last-swan-avon
‘The child is father to the man.’,https://poets.org/poem/child-father-man
Body and Soul (audio only),https://poets.org/poem/body-and-soul-audio-only
Relics (audio only),https://poets.org/poem/relics-audio-only
Road Warriors (audio only),https://poets.org/poem/road-warriors-audio-only
Grace II (audio only),https://poets.org/poem/grace-ii-audio-only
Sentences II (audio only),https://poets.org/poem/sentences-ii-audio-only
Interlude,https://poets.org/poem/interlude
Earth Took of Earth,https://poets.org/poem/earth-took-earth
My Galley Charged with Forgetfulness,https://poets.org/poem/my-galley-charged-forgetfulness
"Since brass, nor stone, nor earth, nor boundless sea (Sonnet 65)",https://poets.org/poem/brass-nor-stone-nor-earth-nor-boundless-sea-sonnet-65
"It was not Death, for I stood up (510)",https://poets.org/poem/it-was-not-death-i-stood-510
"Essay on Man, Epistle I [excerpt]",https://poets.org/poem/essay-man-epistle-i-excerpt
Rambling,https://poets.org/poem/rambling
1941 Piece,https://poets.org/poem/1941-piece
What's New,https://poets.org/poem/whats-new
A Spray of Water: Tanka [the hot water in],https://poets.org/poem/spray-water-tanka-hot-water
Person of the Playful Star: Tanka [I listen to songs],https://poets.org/poem/person-playful-star-tanka-i-listen-songs
A Spray of Water: Tanka [one narcissus],https://poets.org/poem/spray-water-tanka-one-narcissus
A Spray of Water: Tanka [the round spoon],https://poets.org/poem/spray-water-tanka-round-spoon
A Spray of Water: Tanka [the hot water in],https://poets.org/poem/spray-water-tanka-hot-water
Person of the Playful Star: Tanka [I listen to songs],https://poets.org/poem/person-playful-star-tanka-i-listen-songs
Person of the Playful Star: Tanka [there is a hole at],https://poets.org/poem/person-playful-star-tanka-there-hole
The Glimpse,https://poets.org/poem/glimpse
At the Piano,https://poets.org/poem/piano-0
In the Garden,https://poets.org/poem/garden-0
Curtains,https://poets.org/poem/curtains
The Interloper,https://poets.org/poem/interloper
The Sound of the Trees,https://poets.org/poem/sound-trees
Pear Tree,https://poets.org/poem/pear-tree
Left,https://poets.org/poem/left
The Planting of the Apple-Tree,https://poets.org/poem/planting-apple-tree
Letter from Town: The Almond Tree,https://poets.org/poem/letter-town-almond-tree
Trees Need Not Walk the Earth,https://poets.org/poem/trees-need-not-walk-earth
Not Dead,https://poets.org/poem/not-dead
Song of the Trees,https://poets.org/poem/song-trees
Orpheus,https://poets.org/poem/orpheus-0
Manners,https://poets.org/poem/manners
Suburban,https://poets.org/poem/suburban
The Language of the Birds,https://poets.org/poem/language-birds
Night Baseball,https://poets.org/poem/night-baseball
Fish Fucking,https://poets.org/poem/fish-fucking
To A Sea-Cliff,https://poets.org/poem/sea-cliff
Flags,https://poets.org/poem/flags
Letter to Arafat,https://poets.org/poem/letter-arafat
There are things this poem would rather not say:,https://poets.org/poem/there-are-things-poem-would-rather-not-say
Be Kind,https://poets.org/poem/be-kind
Stones,https://poets.org/poem/stones
Jew,https://poets.org/poem/jew
Moonlight Monologue for the New Kitten,https://poets.org/poem/moonlight-monologue-new-kitten
Little Night Prayer,https://poets.org/poem/little-night-prayer
The Difference between a Child and a Poem,https://poets.org/poem/difference-between-child-and-poem
United Jewish Appeal,https://poets.org/poem/united-jewish-appeal
Naming the land,https://poets.org/poem/naming-land
Letter to Jerusalem,https://poets.org/poem/letter-jerusalem
The Indications [excerpt],https://poets.org/poem/indications-excerpt
The Outlet (162),https://poets.org/poem/outlet-162
The Pasture,https://poets.org/poem/pasture
At a Window,https://poets.org/poem/window
Afternoon on a Hill,https://poets.org/poem/afternoon-hill
Eletelephony,https://poets.org/poem/eletelephony
The Tree,https://poets.org/poem/tree
Crocus,https://poets.org/poem/crocus
The Good Moolly Cow [excerpt],https://poets.org/poem/good-moolly-cow-excerpt
Window,https://poets.org/poem/window-0
The Sun-Dial,https://poets.org/poem/sun-dial
Blue Dementia,https://poets.org/poem/blue-dementia
On Anti-Biography,https://poets.org/poem/anti-biography
Night School,https://poets.org/poem/night-school
Untitled,https://poets.org/poem/untitled-0
Speedway,https://poets.org/poem/speedway
Albatross in Co. Antrim,https://poets.org/poem/albatross-co-antrim
We Build a Barn And Read Reader’s Digest,https://poets.org/poem/we-build-barn-and-read-readers-digest
The Needle,https://poets.org/poem/needle
The Things,https://poets.org/poem/things
Near misses,https://poets.org/poem/near-misses
White Box (notes),https://poets.org/poem/white-box-notes
Antique,https://poets.org/poem/antique
Ruin,https://poets.org/poem/ruin
forgetting something,https://poets.org/poem/forgetting-something
For the Man with the Erection Lasting More than Four Hours,https://poets.org/poem/man-erection-lasting-more-four-hours
Untitled [Is is],https://poets.org/poem/untitled
The Tinajera Notebook,https://poets.org/poem/tinajera-notebook
Almost Sixty,https://poets.org/poem/almost-sixty
Book Loaned to Tom Andrews,https://poets.org/poem/book-loaned-tom-andrews
Mirrors,https://poets.org/poem/mirrors
That This,https://poets.org/poem/that-this
Plural Happiness,https://poets.org/poem/plural-happiness
My Mother Was No White Dove,https://poets.org/poem/my-mother-was-no-white-dove
Exact,https://poets.org/poem/exact
Handshake Histories,https://poets.org/poem/handshake-histories
"A Wedding at Cana, Lebanon, 2007",https://poets.org/poem/wedding-cana-lebanon-2007
"August, 1953",https://poets.org/poem/august-1953
The Woman and the Flame,https://poets.org/poem/woman-and-flame
Sci-Fi,https://poets.org/poem/sci-fi
Egg,https://poets.org/poem/egg
Daily Life,https://poets.org/poem/daily-life
Things Come On: An Amneoir [my mother lives under the ground],https://poets.org/poem/things-come-amneoir-my-mother-lives-under-ground
Thumping,https://poets.org/poem/thumping
The Double Truth,https://poets.org/poem/double-truth
Ghosts That Need Reminding,https://poets.org/poem/ghosts-need-reminding
The Trouble Ball [excerpt],https://poets.org/poem/trouble-ball-excerpt
The Cold War [excerpt],https://poets.org/poem/cold-war-excerpt
Scarecrow on Fire,https://poets.org/poem/scarecrow-fire
From “Easter Monday”,https://poets.org/poem/easter-monday
Traveling Light,https://poets.org/poem/traveling-light
How the mind works still to be sure,https://poets.org/poem/how-mind-works-still-be-sure
Dream in Which I Meet Myself,https://poets.org/poem/dream-which-i-meet-myself
Orkney Interior,https://poets.org/poem/orkney-interior
Tonight No Poetry Will Serve,https://poets.org/poem/tonight-no-poetry-will-serve
Recession,https://poets.org/poem/recession
Near misses,https://poets.org/poem/near-misses
White Box (notes),https://poets.org/poem/white-box-notes
Antique,https://poets.org/poem/antique
"She Leaves Me Again, Six Months Later",https://poets.org/poem/she-leaves-me-again-six-months-later
Instructions on Damaging the Monster's Cloak of Invisibility,https://poets.org/poem/instructions-damaging-monsters-cloak-invisibility
For Some Slight I Can't Quite Recall,https://poets.org/poem/some-slight-i-cant-quite-recall
Fushigi na Chicharron,https://poets.org/poem/fushigi-na-chicharron
Mosul,https://poets.org/poem/mosul
the fare-well letters [excerpt],https://poets.org/poem/fare-well-letters-excerpt
Samurai Song,https://poets.org/poem/samurai-song
Bone & Silence,https://poets.org/poem/bone-silence
Pocket Vampire,https://poets.org/poem/pocket-vampire
from Blue Dark,https://poets.org/poem/blue-dark
The Sympathies of the Long Married,https://poets.org/poem/sympathies-long-married
The Dance,https://poets.org/poem/dance
Q & A,https://poets.org/poem/q
Killing Flies,https://poets.org/poem/killing-flies
Dispatches from Devereux Slough,https://poets.org/poem/dispatches-devereux-slough
Here and Now,https://poets.org/poem/here-and-now
Blood,https://poets.org/poem/blood-0
Thumping,https://poets.org/poem/thumping
The Double Truth,https://poets.org/poem/double-truth
Ghosts That Need Reminding,https://poets.org/poem/ghosts-need-reminding
The Trouble Ball [excerpt],https://poets.org/poem/trouble-ball-excerpt
The Cold War [excerpt],https://poets.org/poem/cold-war-excerpt
Scarecrow on Fire,https://poets.org/poem/scarecrow-fire
From “Easter Monday”,https://poets.org/poem/easter-monday
Bone & Silence,https://poets.org/poem/bone-silence
Pocket Vampire,https://poets.org/poem/pocket-vampire
from Blue Dark,https://poets.org/poem/blue-dark
The Sympathies of the Long Married,https://poets.org/poem/sympathies-long-married
The Dance,https://poets.org/poem/dance
Q & A,https://poets.org/poem/q
Least Said,https://poets.org/poem/least-said
The Republic of Dreams,https://poets.org/poem/republic-dreams
Self-portrait as Thousandfurs,https://poets.org/poem/self-portrait-thousandfurs
Dear Tiara,https://poets.org/poem/dear-tiara
Miss Sally on Love,https://poets.org/poem/miss-sally-love
Ghost in the Land of Skeletons,https://poets.org/poem/ghost-land-skeletons
"My love is as a fever, longing still",https://poets.org/poem/my-love-fever-longing-still
"Spring and All, XIV",https://poets.org/poem/spring-and-all-xiv
Mother's Day,https://poets.org/poem/mothers-day
From “Elegy in Joy”,https://poets.org/poem/elegy-joy
Get Used To It,https://poets.org/poem/get-used-it
Grasshopper,https://poets.org/poem/grasshopper
South,https://poets.org/poem/south
Dark Matter,https://poets.org/poem/dark-matter
Self-portrait as Thousandfurs,https://poets.org/poem/self-portrait-thousandfurs
Dear Tiara,https://poets.org/poem/dear-tiara
Miss Sally on Love,https://poets.org/poem/miss-sally-love
Ghost in the Land of Skeletons,https://poets.org/poem/ghost-land-skeletons
"My love is as a fever, longing still",https://poets.org/poem/my-love-fever-longing-still
"Spring and All, XIV",https://poets.org/poem/spring-and-all-xiv
Mother's Day,https://poets.org/poem/mothers-day
From “Elegy in Joy”,https://poets.org/poem/elegy-joy
Get Used To It,https://poets.org/poem/get-used-it
Grasshopper,https://poets.org/poem/grasshopper
South,https://poets.org/poem/south
Dark Matter,https://poets.org/poem/dark-matter
The Libraries Didn't Burn,https://poets.org/poem/libraries-didnt-burn
Last,https://poets.org/poem/last
Eulogy,https://poets.org/poem/eulogy
After Us,https://poets.org/poem/after-us
Poem for Wisconsin,https://poets.org/poem/poem-wisconsin
The News from M—,https://poets.org/poem/news-m
[white paper #28],https://poets.org/poem/white-paper-28
Without Discussion,https://poets.org/poem/without-discussion
Before,https://poets.org/poem/before-0
Sutra,https://poets.org/poem/sutra
The Moment,https://poets.org/poem/moment-0
We Heard Health Care (audio only),https://poets.org/poem/we-heard-health-care-audio-only
in the ruins,https://poets.org/poem/ruins
A Meadow,https://poets.org/poem/meadow
"Untitled [The more I go, the harder it becomes to return]",https://poets.org/poem/untitled-more-i-go-harder-it-becomes-return
Little Exercise (audio only),https://poets.org/poem/little-exercise-audio-only
Love Calls Us to the Things of This World (audio only),https://poets.org/poem/love-calls-us-things-world-audio-only
The Reader (audio only),https://poets.org/poem/reader-audio-only
A Wedding Toast (audio only),https://poets.org/poem/wedding-toast-audio-only
Lying (audio only),https://poets.org/poem/lying-audio-only
The Not Tale (Funeral),https://poets.org/poem/not-tale-funeral
About Foam,https://poets.org/poem/about-foam
Lament of the Middle Man,https://poets.org/poem/lament-middle-man
Fairbanks Under the Solstice,https://poets.org/poem/fairbanks-under-solstice
Chita Ground,https://poets.org/poem/chita-ground
Complaint,https://poets.org/poem/complaint
The House,https://poets.org/poem/house
The Very Nervous Family,https://poets.org/poem/very-nervous-family
My First Roses,https://poets.org/poem/my-first-roses
Exoskeletal Gesture,https://poets.org/poem/exoskeletal-gesture
Kristin’s Dream in November,https://poets.org/poem/kristins-dream-november
The Moon in Time Lapse,https://poets.org/poem/moon-time-lapse
Egg Candling,https://poets.org/poem/egg-candling
Strip Show,https://poets.org/poem/strip-show
Psalm of Home Redux,https://poets.org/poem/psalm-home-redux
Wolf Cento,https://poets.org/poem/wolf-cento
Almost There,https://poets.org/poem/almost-there
His Excellency General Washington,https://poets.org/poem/his-excellency-general-washington
U-District Incident Report,https://poets.org/poem/u-district-incident-report
The Truth About the Present,https://poets.org/poem/truth-about-present
from Dies: A Sentence,https://poets.org/poem/dies-sentence
"Archeology, p. 28",https://poets.org/poem/archeology-p-28
What Elizabeth Bishop Could Not Know,https://poets.org/poem/what-elizabeth-bishop-could-not-know
"from ""A Hemingway Reader"": The Sun Also Also Rises",https://poets.org/poem/hemingway-reader-sun-also-also-rises
National Laureate,https://poets.org/poem/national-laureate
from This Window Makes Me Feel,https://poets.org/poem/window-makes-me-feel
Untitled [I grew up in North Adams],https://poets.org/poem/untitled-i-grew-north-adams
The Tongue,https://poets.org/poem/tongue
To George Sand: A Recognition,https://poets.org/poem/george-sand-recognition
On the Origins of Things,https://poets.org/poem/origins-things
Terrace,https://poets.org/poem/terrace-0
Challenger,https://poets.org/poem/challenger
Demon and The Dove,https://poets.org/poem/demon-and-dove
Good Hair,https://poets.org/poem/good-hair
Telling,https://poets.org/poem/telling
After Catullus,https://poets.org/poem/after-catullus
A Crocodile,https://poets.org/poem/crocodile-0
To George Sand: A Desire,https://poets.org/poem/george-sand-desire
The Hesperides,https://poets.org/poem/hesperides
Song from Paracelsus,https://poets.org/poem/song-paracelsus
Lines Written in Early Spring,https://poets.org/poem/lines-written-early-spring
Ne Plus Ultra,https://poets.org/poem/ne-plus-ultra
Silence,https://poets.org/poem/silence-4
Song of the Owl,https://poets.org/poem/song-owl
"Dear Migraine,",https://poets.org/poem/dear-migraine
"Black bird, red wing",https://poets.org/poem/black-bird-red-wing
Untitled [and the moon once it stopped was sleeping],https://poets.org/poem/untitled-and-moon-once-it-stopped-was-sleeping
All Times and All Tenses in this Moment,https://poets.org/poem/all-times-and-all-tenses-moment
from Erotic Victor Sedatives,https://poets.org/poem/erotic-victor-sedatives
Color - Caste - Denomination - (970),https://poets.org/poem/color-caste-denomination-970
Carrefour,https://poets.org/poem/carrefour
Sitalkas,https://poets.org/poem/sitalkas
You Know,https://poets.org/poem/you-know
Vision,https://poets.org/poem/vision
September Elegies,https://poets.org/poem/september-elegies
Rime Riche,https://poets.org/poem/rime-riche
The Lane,https://poets.org/poem/lane
A lane of Yellow led the eye (1650),https://poets.org/poem/lane-yellow-led-eye-1650
Clouds,https://poets.org/poem/clouds
I like to see it lap the Miles (43),https://poets.org/poem/i-see-it-lap-miles-43
Jenny Kiss'd Me,https://poets.org/poem/jenny-kissd-me
The Duel,https://poets.org/poem/duel
Nonsense Alphabet,https://poets.org/poem/nonsense-alphabet
Pericardium,https://poets.org/poem/pericardium
Alphabet of Mother Language,https://poets.org/poem/alphabet-mother-language
"tomorrow I leave to El Paso, Texas",https://poets.org/poem/tomorrow-i-leave-el-paso-texas
Robert Harms Paints the Surface of Little Fresh Pond,https://poets.org/poem/robert-harms-paints-surface-little-fresh-pond
A New Law,https://poets.org/poem/new-law
Winter Trees,https://poets.org/poem/winter-trees
Vertical,https://poets.org/poem/vertical
Six Persimmons,https://poets.org/poem/six-persimmons
Maiden Lane,https://poets.org/poem/maiden-lane
My Heart,https://poets.org/poem/my-heart
from Mesongs,https://poets.org/poem/mesongs
I Can Afford Neither the Rain,https://poets.org/poem/i-can-afford-neither-rain
When I Am in the Kitchen,https://poets.org/poem/when-i-am-kitchen
The Anxiety of Coincidence,https://poets.org/poem/anxiety-coincidence
Study for Salome Dancing Before Herod,https://poets.org/poem/study-salome-dancing-herod
canvas and mirror,https://poets.org/poem/canvas-and-mirror
Swimming in the Presence of Lurid Opposition,https://poets.org/poem/swimming-presence-lurid-opposition
Acrobat,https://poets.org/poem/acrobat
On Upnor Road,https://poets.org/poem/upnor-road
SPAM's carbon footprint,https://poets.org/poem/spams-carbon-footprint
Talk,https://poets.org/poem/talk
Psalm,https://poets.org/poem/psalm-5
Ways Poets Go Crazy (audio only),https://poets.org/poem/ways-poets-go-crazy-audio-only
A Language,https://poets.org/poem/language-0
Improvisation on Yiddish (audio only),https://poets.org/poem/improvisation-yiddish-audio-only
Alone and Not Alone (audio only),https://poets.org/poem/alone-and-not-alone-audio-only
Alive,https://poets.org/poem/alive
Before,https://poets.org/poem/before
To a Maple (audio only),https://poets.org/poem/maple-audio-only
Oatmeal (audio only),https://poets.org/poem/oatmeal-audio-only
Psalm,https://poets.org/poem/psalm-5
Our Bed Is Also Green,https://poets.org/poem/our-bed-also-green
Holiday,https://poets.org/poem/holiday
One day is there of the series,https://poets.org/poem/one-day-there-series
A Note on Absence,https://poets.org/poem/note-absence
Apology,https://poets.org/poem/apology
Road Trip,https://poets.org/poem/road-trip
Dawn Dreams,https://poets.org/poem/dawn-dreams
Water,https://poets.org/poem/water
One Child Has Brown Eyes,https://poets.org/poem/one-child-has-brown-eyes
The Ear is an Organ Made for Love,https://poets.org/poem/ear-organ-made-love
Provisional,https://poets.org/poem/provisional
from The Dogs,https://poets.org/poem/dogs
Boreal,https://poets.org/poem/boreal
A Peacock in Spring,https://poets.org/poem/peacock-spring
Continuities,https://poets.org/poem/continuities
Cherry Blossom Storm,https://poets.org/poem/cherry-blossom-storm
from One Time,https://poets.org/poem/one-time
Books,https://poets.org/poem/books
Visions of Never Being Heard from Again,https://poets.org/poem/visions-never-being-heard-again
The Emperor,https://poets.org/poem/emperor
"The more Alice reaches out, the more her dream-rushes",https://poets.org/poem/more-alice-reaches-out-more-her-dream-rushes
Health,https://poets.org/poem/health
Zerogarden,https://poets.org/poem/zerogarden
Sonogram,https://poets.org/poem/sonogram
Enough,https://poets.org/poem/enough
from Canti,https://poets.org/poem/canti
The Undertow,https://poets.org/poem/undertow
On the Platform,https://poets.org/poem/platform
from People Close To You,https://poets.org/poem/people-close-you
The Sick Rose,https://poets.org/poem/sick-rose
"Tanka Diary [Don't need picket fences, brick wall]",https://poets.org/poem/tanka-diary-dont-need-picket-fences-brick-wall
Ants,https://poets.org/poem/ants
The Dead Girls Speak in Unison,https://poets.org/poem/dead-girls-speak-unison
Autumn Evening,https://poets.org/poem/autumn-evening
Humanimal [I want to make a dark mirror out of writing],https://poets.org/poem/humanimal-i-want-make-dark-mirror-out-writing
The Radio Animals,https://poets.org/poem/radio-animals
Sea Girls,https://poets.org/poem/sea-girls
Dead Horse,https://poets.org/poem/dead-horse
Fusiturricula Lullaby,https://poets.org/poem/fusiturricula-lullaby
On Reflection,https://poets.org/poem/reflection
All those Attempts in the Changing Room!,https://poets.org/poem/all-those-attempts-changing-room
To Think of Time,https://poets.org/poem/think-time
Drench,https://poets.org/poem/drench
Final Performance,https://poets.org/poem/final-performance
Custom,https://poets.org/poem/custom
Steppingstone,https://poets.org/poem/steppingstone
Cezanne,https://poets.org/poem/cezanne
The Coming of War: Actaon,https://poets.org/poem/coming-war-actaon
The Wild Swans at Coole,https://poets.org/poem/wild-swans-coole
"Death, Is All",https://poets.org/poem/death-all
Spell for Encanto Creek,https://poets.org/poem/spell-encanto-creek
"Six a.m. Halfway Tree, Kingston 10",https://poets.org/poem/six-am-halfway-tree-kingston-10
Dead Straight,https://poets.org/poem/dead-straight
The Combo,https://poets.org/poem/combo
Quiet Mourning,https://poets.org/poem/quiet-mourning
Un Chien Andalou (An Andalusian Dog),https://poets.org/poem/un-chien-andalou-andalusian-dog
"Heroisms, 4, 5",https://poets.org/poem/heroisms-4-5
Earthy Anecdote,https://poets.org/poem/earthy-anecdote
October,https://poets.org/poem/october
Testy Pony,https://poets.org/poem/testy-pony
9773 Comanche Ave.,https://poets.org/poem/9773-comanche-ave
Witness,https://poets.org/poem/witness-0
Aubade,https://poets.org/poem/aubade
Rhapsody on a Windy Night,https://poets.org/poem/rhapsody-windy-night
A Kite for Aibhin,https://poets.org/poem/kite-aibhin
Abandonment Under the Walnut Tree,https://poets.org/poem/abandonment-under-walnut-tree
I Want to Die While You Love Me,https://poets.org/poem/i-want-die-while-you-love-me
To Autumn,https://poets.org/poem/autumn-1
"NINE, 40",https://poets.org/poem/nine-40
Lyric,https://poets.org/poem/lyric
Airporter,https://poets.org/poem/airporter
